Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
936,0.53,255.0,90.0
937,0.53,255.0,90.0
938,0.56,255.0,90.0
939,0.56,255.0,100.0
940,0.56,255.0,90.0
941,0.56,255.0,90.0
942,0.59,255.0,90.0
943,0.59,255.0,90.0
944,0.59,255.0,90.0
945,0.62,255.0,83.0
946,0.62,255.0,100.0
947,0.62,255.0,90.0
948,0.62,255.0,90.0
949,0.66,255.0,90.0
950,0.65,255.0,90.0
951,0.65,255.0,90.0
952,0.69,255.0,83.0
953,0.69,255.0,100.0
954,0.69,255.0,83.0
955,0.72,255.0,90.0
956,0.72,255.0,90.0
957,0.72,255.0,100.0
958,0.75,255.0,90.0
959,0.75,255.0,83.0
960,0.75,255.0,100.0
961,0.78,255.0,83.0
962,0.78,255.0,90.0
963,0.82,255.0,83.0
964,0.82,255.0,100.0
965,0.86,255.0,90.0
966,0.85,255.0,90.0
967,0.9,255.0,100.0
968,0.89,255.0,90.0
969,0.93,255.0,90.0
970,0.93,255.0,83.0
971,0.93,255.0,100.0
972,0.97,255.0,83.0
973,0.97,255.0,90.0
974,1.01,255.0,100.0
975,1.01,255.0,90.0
976,1.05,255.0,90.0
977,1.05,255.0,83.0
978,1.09,255.0,100.0
979,1.08,255.0,83.0
980,1.13,255.0,90.0
981,1.12,255.0,90.0
982,1.16,255.0,90.0
983,1.16,255.0,90.0
984,1.2,255.0,90.0
985,1.2,255.0,100.0
986,1.24,255.0,83.0
987,1.24,255.0,90.0
988,1.29,255.0,90.0
989,1.28,255.0,90.0
990,1.33,255.0,83.0
991,1.32,255.0,90.0
992,1.37,255.0,100.0
993,1.37,255.0,90.0
994,1.42,255.0,90.0
995,1.47,255.0,90.0
996,1.46,255.0,90.0
997,1.52,255.0,83.0
998,1.51,255.0,90.0
999,1.56,255.0,100.0
1000,1.56,255.0,90.0
1001,1.61,255.0,90.0
1002,1.66,255.0,90.0
1003,1.65,255.0,90.0
1004,1.71,255.0,83.0
1005,1.76,255.0,90.0
1006,1.75,255.0,90.0
1007,1.8,255.0,90.0
1008,1.86,255.0,90.0
1009,1.85,255.0,90.0
1010,1.91,255.0,100.0
1011,1.9,255.0,90.0
1012,1.96,255.0,90.0
1013,2.02,255.0,90.0
1014,2.01,255.0,90.0
1015,2.07,255.0,83.0
1016,2.12,255.0,90.0
1017,2.11,255.0,100.0
1018,2.17,255.0,90.0
1019,2.23,255.0,90.0
1020,2.22,255.0,100.0
1021,2.27,255.0,90.0
1022,2.34,255.0,83.0
1023,2.32,255.0,90.0
1024,2.38,255.0,90.0
1025,2.44,255.0,90.0
1026,2.43,255.0,90.0
1027,2.49,255.0,100.0
1028,2.55,255.0,90.0
1029,2.61,255.0,90.0
1030,2.6,255.0,90.0
1031,2.66,255.0,90.0
1032,2.73,255.0,90.0
1033,2.71,255.0,83.0
1034,2.77,255.0,100.0
1035,2.83,255.0,90.0
1036,2.9,255.0,90.0
1037,2.88,255.0,90.0
1038,2.95,255.0,90.0
1039,3.01,255.0,90.0
1040,2.99,255.0,83.0
1041,3.06,255.0,100.0
1042,3.12,255.0,83.0
1043,3.19,255.0,90.0
1044,3.17,255.0,90.0
1045,3.23,255.0,100.0
1046,3.3,255.0,90.0
1047,3.28,255.0,83.0
1048,3.35,255.0,100.0
1049,3.41,255.0,83.0
1050,3.39,255.0,90.0
1051,3.46,255.0,83.0
1052,3.53,255.0,100.0
1053,3.6,255.0,90.0
1054,3.57,255.0,90.0
1055,3.65,255.0,100.0
1056,3.71,255.0,90.0
1057,3.79,255.0,90.0
1058,3.76,255.0,83.0
1059,3.83,255.0,100.0
1060,3.9,255.0,83.0
1061,3.87,255.0,90.0
1062,3.95,255.0,100.0
1063,4.01,255.0,90.0
1064,4.09,255.0,90.0
1065,4.06,255.0,83.0
1066,4.12,255.0,100.0
1067,4.2,255.0,83.0
1068,4.16,255.0,90.0
1069,4.24,255.0,90.0
1070,4.31,255.0,90.0
1071,4.39,255.0,90.0
1072,4.35,255.0,90.0
1073,4.43,255.0,100.0
1074,4.5,255.0,83.0
1075,4.46,255.0,90.0
1076,4.54,255.0,90.0
1077,4.61,255.0,90.0
1078,4.69,255.0,83.0
1079,4.65,255.0,90.0
1080,4.73,255.0,100.0
1081,4.8,255.0,90.0
1082,4.76,255.0,90.0
1083,4.84,255.0,90.0
1084,4.91,255.0,90.0
1085,4.99,255.0,83.0
1086,4.95,255.0,90.0
1087,5.03,255.0,100.0
1088,5.1,255.0,90.0
1089,5.05,255.0,90.0
1090,5.12,255.0,90.0
1091,5.2,255.0,90.0
1092,5.28,255.0,83.0
1093,5.23,255.0,90.0
1094,5.31,255.0,90.0
1095,5.38,255.0,90.0
1096,5.33,255.0,90.0
1097,5.4,255.0,90.0
1098,5.48,255.0,100.0
1099,5.55,255.0,90.0
1100,5.49,255.0,90.0
1101,5.57,255.0,90.0
1102,5.64,255.0,90.0
1103,5.59,255.0,83.0
1104,5.66,255.0,90.0
1105,5.73,-255.0,100.0
1106,5.8,-255.0,90.0
1107,5.74,-255.0,90.0
1108,5.81,-255.0,100.0
1109,5.87,-255.0,90.0
1110,5.94,-255.0,90.0
1111,5.88,-255.0,100.0
1112,5.94,-255.0,83.0
1113,6.01,-255.0,90.0
1114,6.08,-255.0,83.0
1115,6.02,-255.0,100.0
1116,6.08,-255.0,83.0
1117,6.15,-255.0,90.0
1118,6.22,-255.0,90.0
1119,6.16,-255.0,90.0
1120,6.23,-255.0,90.0
1121,6.29,-255.0,100.0
1122,6.35,-255.0,90.0
1123,6.28,-255.0,90.0
1124,6.35,-255.0,90.0
1125,6.41,-255.0,100.0
1126,6.48,-255.0,90.0
1127,6.41,-255.0,83.0
1128,6.47,-255.0,100.0
1129,6.54,-255.0,83.0
1130,6.6,-255.0,90.0
1131,6.53,-255.0,90.0
1132,6.58,-255.0,90.0
1133,6.65,-255.0,83.0
1134,6.58,-255.0,90.0
1135,6.64,-255.0,100.0
1136,6.7,-255.0,90.0
1137,6.77,-255.0,90.0
1138,6.69,-255.0,100.0
1139,6.76,-255.0,90.0
1140,6.82,-255.0,90.0
1141,6.74,-255.0,100.0
1142,6.79,-255.0,90.0
1143,6.86,-255.0,90.0
1144,6.79,-255.0,83.0
1145,6.84,-255.0,90.0
1146,6.91,-255.0,83.0
1147,6.83,-255.0,90.0
1148,6.9,-255.0,90.0
1149,6.96,-255.0,90.0
1150,6.88,-255.0,83.0
1151,6.94,-255.0,100.0
1152,7.0,-255.0,90.0
1153,6.92,-255.0,90.0
1154,6.99,-255.0,90.0
1155,6.91,-255.0,100.0
1156,6.97,-255.0,90.0
1157,7.03,-255.0,90.0
1158,6.96,-255.0,100.0
1159,7.02,-255.0,83.0
1160,7.08,-255.0,90.0
1161,7.0,-255.0,90.0
1162,7.05,-255.0,90.0
1163,7.12,-255.0,83.0
1164,7.04,-255.0,90.0
1165,7.1,-255.0,90.0
1166,7.02,-255.0,90.0
1167,7.09,-255.0,90.0
1168,7.15,-255.0,100.0
1169,7.07,-255.0,90.0
1170,7.13,-255.0,90.0
1171,7.05,-255.0,100.0
1172,7.1,-255.0,90.0
1173,7.16,-255.0,90.0
1174,7.08,-255.0,83.0
1175,7.13,-255.0,100.0
1176,7.05,-255.0,83.0
1177,7.12,-255.0,90.0
1178,7.18,-255.0,90.0
1179,7.1,-255.0,90.0
1180,7.17,-255.0,83.0
1181,7.09,-255.0,100.0
1182,7.14,-255.0,83.0
1183,7.2,-255.0,90.0
1184,7.12,-255.0,90.0
1185,7.17,-255.0,100.0
1186,7.09,-255.0,90.0
1187,7.15,-255.0,90.0
1188,7.07,-255.0,100.0
1189,7.12,-255.0,90.0
1190,7.04,-255.0,90.0
1191,7.11,-255.0,90.0
1192,7.03,-255.0,90.0
1193,7.1,-255.0,83.0
1194,7.02,-255.0,90.0
1195,7.08,-255.0,90.0
1196,7.0,-255.0,90.0
1197,7.07,-255.0,90.0
1198,6.99,-255.0,100.0
1199,7.04,-255.0,90.0
1200,6.96,-255.0,90.0
1201,7.03,-255.0,100.0
1202,6.95,-255.0,90.0
1203,7.02,-255.0,90.0
1204,6.94,-255.0,90.0
1205,6.86,-255.0,100.0
1206,6.92,-255.0,83.0
1207,6.84,-255.0,90.0
1208,6.92,-255.0,90.0
1209,6.84,-255.0,90.0
1210,6.76,-255.0,83.0
1211,6.82,-255.0,100.0
1212,6.74,-255.0,83.0
1213,6.81,-255.0,90.0
1214,6.73,-255.0,90.0
1215,6.65,-255.0,100.0
1216,6.72,-255.0,90.0
1217,6.64,-255.0,90.0
1218,6.57,-255.0,100.0
1219,6.63,-255.0,90.0
1220,6.55,-255.0,90.0
1221,6.62,-255.0,100.0
1222,6.55,-255.0,90.0
1223,6.47,-255.0,83.0
1224,6.54,-255.0,90.0
1225,6.46,-255.0,83.0
1226,6.39,-255.0,90.0
1227,6.31,-255.0,83.0
1228,6.39,-255.0,100.0
1229,6.31,-255.0,83.0
1230,6.24,-255.0,90.0
1231,6.32,-255.0,100.0
1232,6.24,-255.0,90.0
1233,6.17,-255.0,90.0
1234,6.24,-255.0,90.0
1235,6.17,-255.0,90.0
1236,6.1,-255.0,90.0
1237,6.02,-255.0,90.0
1238,6.11,-255.0,90.0
1239,6.03,-255.0,90.0
1240,5.96,-255.0,83.0
1241,5.89,-255.0,100.0
1242,5.96,-255.0,83.0
1243,5.89,-255.0,90.0
1244,5.82,-255.0,83.0
1245,5.75,-255.0,100.0
1246,5.68,-255.0,90.0
1247,5.62,-255.0,90.0
1248,5.55,-255.0,100.0
1249,5.62,-255.0,90.0
1250,5.56,-255.0,90.0
1251,5.49,-255.0,100.0
1252,5.43,-255.0,90.0
1253,5.36,-255.0,83.0
1254,5.3,-255.0,90.0
1255,5.24,-255.0,83.0
1256,5.32,-255.0,90.0
1257,5.26,-255.0,83.0
1258,5.2,-255.0,100.0
1259,5.14,-255.0,83.0
1260,5.08,-255.0,90.0
1261,5.02,-255.0,100.0
1262,4.96,-255.0,90.0
1263,5.05,-255.0,90.0
1264,4.99,-255.0,90.0
1265,4.93,-255.0,90.0
1266,4.88,-255.0,90.0
1267,4.82,-255.0,90.0
1268,4.76,-255.0,90.0
1269,4.71,-255.0,90.0
1270,4.65,-255.0,83.0
1271,4.74,-255.0,100.0
1272,4.69,-255.0,83.0
1273,4.63,-255.0,90.0
1274,4.58,-255.0,83.0
1275,4.53,-255.0,100.0
1276,4.48,-255.0,83.0
1277,4.42,-255.0,90.0
1278,4.37,-255.0,100.0
1279,4.32,-255.0,90.0
1280,4.27,-255.0,90.0
1281,4.23,-255.0,100.0
1282,4.18,-255.0,90.0
1283,4.13,-255.0,90.0
1284,4.08,-255.0,90.0
1285,4.04,-255.0,83.0
1286,3.99,-255.0,90.0
1287,3.95,-255.0,83.0
1288,3.91,-255.0,100.0
1289,3.86,-255.0,83.0
1290,3.82,-255.0,90.0
1291,3.78,-255.0,100.0
1292,3.74,-255.0,90.0
1293,3.69,-255.0,90.0
1294,3.65,-255.0,90.0
1295,3.62,-255.0,90.0
1296,3.58,-255.0,90.0
1297,3.54,-255.0,90.0
1298,3.5,-255.0,100.0
1299,3.46,-255.0,90.0
1300,3.43,-255.0,83.0
1301,3.39,-255.0,100.0
1302,3.35,-255.0,83.0
1303,3.32,-255.0,90.0
1304,3.28,-255.0,83.0
1305,3.25,-255.0,90.0
1306,3.21,-255.0,83.0
1307,3.18,-255.0,90.0
1308,3.15,-255.0,100.0
1309,3.12,-255.0,90.0
1310,3.08,-255.0,90.0
1311,3.05,-255.0,100.0
1312,3.02,-255.0,90.0
1313,2.99,-255.0,90.0
1314,2.96,-255.0,90.0
1315,2.93,-255.0,90.0
1316,2.9,-255.0,90.0
1317,2.87,-255.0,83.0
1318,2.84,-255.0,100.0
1319,2.82,-255.0,83.0
1320,2.79,-255.0,90.0
1321,2.76,-255.0,90.0
1322,2.73,-255.0,90.0
1323,2.71,-255.0,90.0
1324,2.68,-255.0,90.0
1325,2.66,-255.0,100.0
1326,2.63,-255.0,90.0
1327,2.61,-255.0,90.0
1328,2.58,-255.0,100.0
1329,2.56,-255.0,90.0
1330,2.53,-255.0,90.0
1331,2.51,-255.0,100.0
1332,2.48,-255.0,83.0
1333,2.46,-255.0,90.0
1334,2.44,-255.0,83.0
1335,2.42,-255.0,90.0
1336,2.39,-255.0,83.0
1337,2.37,-255.0,90.0
1338,2.35,-255.0,100.0
1339,2.33,-255.0,90.0
1340,2.31,-255.0,90.0
1341,2.29,-255.0,100.0
1342,2.27,-255.0,90.0
1343,2.25,-255.0,90.0
1344,2.23,-255.0,90.0
1345,2.21,-255.0,90.0
1346,2.19,-255.0,90.0
1347,2.17,-255.0,83.0
1348,2.15,-255.0,100.0
1349,2.13,-255.0,83.0
1350,2.11,-255.0,90.0
1351,2.09,-255.0,90.0
1352,2.08,-255.0,90.0
1353,2.06,-255.0,83.0
1354,2.04,-255.0,90.0
1355,2.02,-255.0,100.0
1356,2.01,-255.0,90.0
1357,1.99,-255.0,90.0
1358,1.97,-255.0,100.0
1359,1.96,-255.0,90.0
1360,1.94,-255.0,90.0
1361,1.93,-255.0,100.0
1362,1.91,-255.0,90.0
1363,1.89,-255.0,90.0
1364,1.88,-255.0,83.0
1365,1.86,-255.0,90.0
1366,1.85,-255.0,83.0
1367,1.83,-255.0,90.0
1368,1.82,-255.0,90.0
1369,1.8,-255.0,90.0
1370,1.79,-255.0,90.0
1371,1.78,-255.0,100.0
1372,1.76,-255.0,90.0
1373,1.75,-255.0,90.0
1374,1.74,-255.0,90.0
1375,1.72,-255.0,100.0
1376,1.71,-255.0,90.0
1377,1.7,-255.0,83.0
1378,1.68,-255.0,100.0
1379,1.67,-255.0,83.0
1380,1.66,-255.0,90.0
1381,1.64,-255.0,90.0
1382,1.63,-255.0,90.0
1383,1.62,-255.0,83.0
1384,1.61,-255.0,90.0
1385,1.6,-255.0,100.0
1386,1.58,-255.0,90.0
1387,1.57,-255.0,90.0
1388,1.56,-255.0,100.0
1389,1.55,-255.0,90.0
1390,1.54,-255.0,90.0
1391,1.53,-255.0,100.0
1392,1.52,-255.0,90.0
1393,1.51,-255.0,90.0
1394,1.49,-255.0,83.0
1395,1.48,-255.0,90.0
1396,1.47,-255.0,83.0
1397,1.46,-255.0,90.0
1398,1.45,-255.0,90.0
1399,1.44,-255.0,90.0
1400,1.43,-255.0,83.0
1401,1.42,-255.0,100.0
1402,1.41,-255.0,90.0
1403,1.4,-255.0,90.0
1404,1.39,-255.0,90.0
1405,1.38,-255.0,100.0
1406,1.37,-255.0,90.0
1407,1.36,-255.0,90.0
1408,1.36,-255.0,100.0
1409,1.35,-255.0,83.0
1410,1.34,-255.0,90.0
1411,1.33,-255.0,90.0
1412,1.32,-255.0,90.0
1413,1.31,-255.0,83.0
1414,1.3,-255.0,90.0
1415,1.29,-255.0,90.0
1416,1.29,-255.0,90.0
1417,1.28,-255.0,90.0
1418,1.27,-255.0,100.0
1419,1.26,-255.0,90.0
1420,1.25,-255.0,90.0
1421,1.24,-255.0,100.0
1422,1.24,-255.0,90.0
1423,1.23,-255.0,90.0
1424,1.22,-255.0,83.0
1425,1.21,-255.0,100.0
1426,1.21,-255.0,83.0
1427,1.2,-255.0,90.0
1428,1.19,-255.0,90.0
1429,1.18,-255.0,90.0
1430,1.18,-255.0,83.0
1431,1.17,-255.0,100.0
1432,1.16,-255.0,83.0
1433,1.15,-255.0,90.0
1434,1.15,-255.0,90.0
1435,1.14,-255.0,100.0
1436,1.13,-255.0,90.0
1437,1.13,-255.0,90.0
1438,1.12,-255.0,100.0
1439,1.11,-255.0,90.0
1440,1.11,-255.0,90.0
1441,1.1,-255.0,90.0
1442,1.09,-255.0,90.0
1443,1.09,-255.0,83.0
1444,1.08,-255.0,90.0
1445,1.07,-255.0,90.0
1446,1.07,-255.0,90.0
1447,1.06,-255.0,90.0
1448,1.06,-255.0,100.0
1449,1.05,-255.0,90.0
1450,1.04,-255.0,90.0
1451,1.04,-255.0,100.0
1452,1.03,-255.0,90.0
1453,1.03,-255.0,90.0
1454,1.02,-255.0,90.0
1455,1.01,-255.0,100.0
1456,1.01,-255.0,83.0
1457,1.0,-255.0,90.0
1458,1.0,-255.0,90.0
1459,0.99,-255.0,90.0
1460,0.99,-255.0,83.0
1461,0.98,-255.0,100.0
1462,0.98,-255.0,83.0
1463,0.97,-255.0,90.0
1464,0.96,-255.0,90.0
1465,0.96,-255.0,100.0
1466,0.95,-255.0,90.0
1467,0.95,-255.0,90.0
1468,0.94,-255.0,100.0
1469,0.94,-255.0,90.0
1470,0.93,-255.0,90.0
1471,0.93,-255.0,100.0
1472,0.92,-255.0,90.0
1473,0.92,-255.0,83.0
1474,0.91,-255.0,90.0
1475,0.91,-255.0,83.0
1476,0.9,-255.0,90.0
1477,0.9,-255.0,83.0
1478,0.9,-255.0,100.0
1479,0.89,-255.0,83.0
1480,0.89,-255.0,90.0
1481,0.88,-255.0,100.0
1482,0.88,-255.0,90.0
1483,0.87,-255.0,90.0
1484,0.0,0.0,90.0
1485,0.0,0.0,90.0
1486,0.0,0.0,83.0
1487,0.0,0.0,100.0
1488,0.0,0.0,90.0
1489,0.0,0.0,90.0
1490,0.0,0.0,83.0
1491,0.0,0.0,100.0
1492,0.0,0.0,90.0
1493,0.0,0.0,83.0
1494,0.0,0.0,90.0
1495,0.0,0.0,90.0
1496,0.0,0.0,83.0
1497,0.0,0.0,90.0
1498,0.0,0.0,100.0
1499,0.0,0.0,90.0
1500,0.0,0.0,90.0
1501,0.0,0.0,83.0
1502,0.0,0.0,100.0
1503,0.0,0.0,90.0
1504,0.0,0.0,83.0
1505,0.0,0.0,90.0
1506,0.0,0.0,100.0
1507,0.0,0.0,90.0
1508,0.0,0.0,90.0
1509,0.0,0.0,83.0
1510,0.0,0.0,100.0
1511,0.0,0.0,83.0
1512,0.0,0.0,90.0
1513,0.0,0.0,90.0
1514,0.0,0.0,90.0
1515,0.0,0.0,90.0
1516,0.0,0.0,90.0
1517,0.0,0.0,90.0
1518,0.0,0.0,100.0
1519,0.0,0.0,83.0
1520,0.0,0.0,90.0
1521,0.0,0.0,90.0
1522,0.0,0.0,100.0
1523,0.0,0.0,90.0
1524,0.0,0.0,83.0
1525,0.0,0.0,90.0
1526,0.0,0.0,100.0
1527,0.0,0.0,90.0
1528,0.0,0.0,90.0
1529,0.0,0.0,83.0
1530,0.0,0.0,100.0
1531,0.0,0.0,90.0
1532,0.0,0.0,90.0
1533,0.0,0.0,90.0
1534,0.0,0.0,90.0
1535,0.0,0.0,90.0
1536,0.0,0.0,90.0
1537,0.0,0.0,83.0
1538,0.0,0.0,100.0
1539,0.0,0.0,83.0
1540,0.0,0.0,90.0
1541,0.0,0.0,90.0
1542,0.0,0.0,90.0
1543,0.0,0.0,90.0
1544,0.0,0.0,83.0
1545,0.0,0.0,90.0
1546,0.0,255.0,100.0
1547,0.0,255.0,90.0
1548,0.0,255.0,90.0
1549,0.0,255.0,90.0
1550,0.0,255.0,90.0
1551,0.0,255.0,83.0
1552,0.0,255.0,90.0
1553,0.0,255.0,100.0
1554,0.0,255.0,90.0
1555,0.0,255.0,90.0
1556,0.0,255.0,90.0
1557,0.0,255.0,90.0
1558,0.0,255.0,83.0
1559,0.0,255.0,90.0
1560,0.0,255.0,100.0
1561,0.0,255.0,90.0
1562,0.0,255.0,90.0
1563,0.0,255.0,100.0
1564,0.0,255.0,90.0
1565,0.0,255.0,83.0
1566,0.0,255.0,90.0
1567,0.0,255.0,90.0
1568,0.0,255.0,90.0
1569,0.0,255.0,90.0
1570,0.0,255.0,90.0
1571,0.0,255.0,90.0
1572,0.0,255.0,90.0
1573,0.0,255.0,90.0
1574,0.0,255.0,90.0
1575,0.0,255.0,90.0
1576,0.0,255.0,83.0
1577,0.0,255.0,90.0
1578,0.0,255.0,100.0
1579,0.0,255.0,90.0
1580,0.0,255.0,90.0
1581,0.0,255.0,100.0
1582,0.0,255.0,90.0
1583,0.0,255.0,83.0
1584,0.0,255.0,90.0
1585,0.0,255.0,90.0
1586,0.0,255.0,90.0
1587,0.0,255.0,90.0
1588,0.0,255.0,100.0
1589,0.0,255.0,90.0
1590,0.0,255.0,90.0
1591,0.0,255.0,90.0
1592,0.0,255.0,90.0
1593,0.0,255.0,90.0
1594,0.0,255.0,83.0
1595,0.0,255.0,100.0
1596,0.0,255.0,90.0
1597,0.0,255.0,90.0
1598,0.0,255.0,90.0
1599,0.0,255.0,90.0
1600,0.0,255.0,90.0
1601,0.0,255.0,83.0
1602,0.0,255.0,100.0
1603,0.0,255.0,83.0
1604,0.0,255.0,90.0
1605,0.0,255.0,90.0
1606,0.0,255.0,100.0
1607,0.0,255.0,90.0
1608,0.0,255.0,83.0
1609,0.0,255.0,100.0
1610,0.0,255.0,83.0
1611,0.0,255.0,90.0
1612,0.0,255.0,83.0
1613,0.0,255.0,100.0
1614,0.0,255.0,90.0
1615,0.0,255.0,90.0
1616,0.0,255.0,100.0
1617,0.0,255.0,90.0
1618,0.0,255.0,90.0
1619,0.0,255.0,83.0
1620,0.0,255.0,100.0
1621,0.0,255.0,83.0
1622,0.0,255.0,90.0
1623,0.0,255.0,100.0
1624,0.0,255.0,90.0
1625,0.0,255.0,90.0
1626,0.0,255.0,83.0
1627,0.0,255.0,100.0
1628,0.0,255.0,83.0
1629,0.0,255.0,90.0
1630,0.0,255.0,90.0
1631,0.0,255.0,90.0
1632,0.0,255.0,90.0
1633,0.0,255.0,90.0
1634,0.0,255.0,100.0
1635,0.0,255.0,90.0
1636,0.0,255.0,90.0
1637,0.0,255.0,90.0
1638,0.0,255.0,90.0
1639,0.0,255.0,83.0
1640,0.0,255.0,90.0
1641,0.0,255.0,100.0
1642,0.0,255.0,90.0
1643,0.0,255.0,90.0
1644,0.0,255.0,90.0
1645,0.0,255.0,90.0
1646,0.0,255.0,83.0
1647,0.0,255.0,90.0
1648,0.0,255.0,100.0
1649,0.0,255.0,90.0
1650,0.0,255.0,90.0
1651,0.0,255.0,90.0
1652,0.0,255.0,90.0
1653,0.0,255.0,83.0
1654,0.0,255.0,90.0
1655,0.0,255.0,90.0
1656,0.0,255.0,90.0
1657,0.0,255.0,90.0
1658,0.0,255.0,90.0
1659,0.0,255.0,100.0
1660,0.0,255.0,90.0
1661,0.0,255.0,90.0
1662,0.0,255.0,90.0
1663,0.0,255.0,90.0
1664,0.0,255.0,83.0
1665,0.0,255.0,90.0
1666,0.0,255.0,100.0
1667,0.0,255.0,90.0
1668,0.0,255.0,90.0
1669,0.0,255.0,100.0
1670,0.0,255.0,90.0
1671,0.0,255.0,83.0
1672,0.0,255.0,90.0
1673,0.0,255.0,90.0
1674,0.0,255.0,90.0
1675,0.0,255.0,90.0
1676,0.0,255.0,100.0
1677,0.0,255.0,90.0
1678,0.0,255.0,90.0
1679,0.0,255.0,90.0
1680,0.0,255.0,90.0
1681,0.0,255.0,90.0
1682,0.0,255.0,83.0
1683,0.0,255.0,100.0
1684,0.0,255.0,90.0
1685,0.0,255.0,90.0
1686,0.0,255.0,90.0
1687,0.0,255.0,90.0
1688,0.0,255.0,90.0
1689,0.0,255.0,83.0
1690,0.0,255.0,100.0
1691,0.0,255.0,83.0
1692,0.0,255.0,90.0
1693,0.0,255.0,90.0
1694,0.0,255.0,100.0
1695,0.0,255.0,90.0
1696,0.0,255.0,83.0
1697,0.0,255.0,100.0
1698,0.0,255.0,83.0
1699,0.0,255.0,90.0
1700,0.0,255.0,83.0
1701,0.0,255.0,100.0
1702,0.0,255.0,90.0
1703,0.0,255.0,90.0
1704,0.0,255.0,100.0
1705,0.0,255.0,90.0
1706,0.0,255.0,90.0
1707,0.0,255.0,83.0
1708,0.0,255.0,100.0
1709,0.0,255.0,83.0
1710,0.0,255.0,90.0
1711,0.0,255.0,100.0
1712,0.0,255.0,90.0
1713,0.0,255.0,90.0
1714,0.0,255.0,83.0
1715,0.0,255.0,100.0
1716,0.0,255.0,83.0
1717,0.0,255.0,90.0
1718,0.0,255.0,90.0
1719,0.0,255.0,90.0
1720,0.0,255.0,90.0
1721,0.0,255.0,90.0
1722,0.0,255.0,100.0
1723,0.0,255.0,90.0
1724,0.0,255.0,90.0
1725,0.0,255.0,90.0
1726,0.0,255.0,90.0
1727,0.0,255.0,83.0
1728,0.0,255.0,90.0
1729,0.0,255.0,100.0
1730,0.0,255.0,90.0
1731,0.0,255.0,90.0
1732,0.0,255.0,90.0
1733,0.0,255.0,90.0
1734,0.0,255.0,83.0
1735,0.0,255.0,90.0
1736,0.0,255.0,100.0
1737,0.0,255.0,90.0
1738,0.0,255.0,90.0
1739,0.0,255.0,90.0
1740,0.0,255.0,90.0
1741,0.0,255.0,83.0
1742,0.0,255.0,90.0
1743,0.0,255.0,90.0
1744,0.0,255.0,90.0
1745,0.0,255.0,90.0
1746,0.0,255.0,90.0
1747,0.0,255.0,100.0
1748,0.0,255.0,90.0
1749,0.0,255.0,90.0
1750,0.0,255.0,90.0
1751,0.0,255.0,90.0
1752,0.0,255.0,83.0
1753,0.0,255.0,90.0
1754,0.0,255.0,100.0
1755,0.0,255.0,90.0
1756,0.0,255.0,90.0
1757,0.0,255.0,100.0
1758,0.0,255.0,90.0
1759,0.0,255.0,83.0
1760,0.0,255.0,90.0
1761,0.0,255.0,90.0
1762,0.0,255.0,90.0
1763,0.0,255.0,90.0
1764,0.0,255.0,100.0
1765,0.0,255.0,90.0
1766,0.0,255.0,90.0
1767,0.0,255.0,90.0
1768,0.0,255.0,90.0
1769,0.0,255.0,90.0
1770,0.0,255.0,83.0
1771,0.0,255.0,100.0
1772,0.0,255.0,90.0
1773,0.0,255.0,90.0
1774,0.0,255.0,90.0
1775,0.0,255.0,90.0
1776,0.0,255.0,90.0
1777,0.0,255.0,83.0
1778,0.0,255.0,100.0
1779,0.0,255.0,83.0
1780,0.0,255.0,90.0
1781,0.0,255.0,90.0
1782,0.0,255.0,100.0
1783,0.0,255.0,90.0
1784,0.0,255.0,83.0
1785,0.0,255.0,100.0
1786,0.0,255.0,83.0
1787,0.0,255.0,90.0
1788,0.0,255.0,83.0
1789,0.0,255.0,100.0
1790,0.0,255.0,90.0
1791,0.0,255.0,90.0
1792,0.0,255.0,100.0
1793,0.0,255.0,90.0
1794,0.0,255.0,90.0
1795,0.0,255.0,83.0
1796,0.0,255.0,100.0
1797,0.0,255.0,83.0
1798,0.0,255.0,90.0
1799,0.0,255.0,100.0
1800,0.0,255.0,90.0
1801,0.0,255.0,90.0
1802,0.0,255.0,83.0
1803,0.0,255.0,100.0
1804,0.0,255.0,83.0
1805,0.0,255.0,90.0
1806,0.04,255.0,90.0
1807,0.04,255.0,90.0
1808,0.04,255.0,90.0
1809,0.04,255.0,90.0
1810,0.04,255.0,100.0
1811,0.04,255.0,90.0
1812,0.04,255.0,90.0
1813,0.04,255.0,90.0
1814,0.04,255.0,90.0
1815,0.04,255.0,83.0
1816,0.04,255.0,90.0
1817,0.04,255.0,100.0
1818,0.04,255.0,90.0
1819,0.04,255.0,90.0
1820,0.08,255.0,90.0
1821,0.08,255.0,90.0
1822,0.08,255.0,83.0
1823,0.08,255.0,90.0
1824,0.08,255.0,100.0
1825,0.08,255.0,90.0
1826,0.08,255.0,90.0
1827,0.08,255.0,100.0
1828,0.12,255.0,90.0
1829,0.12,255.0,83.0
1830,0.12,255.0,90.0
1831,0.12,255.0,90.0
1832,0.12,255.0,90.0
1833,0.12,255.0,90.0
1834,0.12,255.0,90.0
1835,0.16,255.0,90.0
1836,0.15,255.0,90.0
1837,0.15,255.0,90.0
1838,0.15,255.0,90.0
1839,0.15,255.0,90.0
1840,0.15,255.0,83.0
1841,0.19,255.0,90.0
1842,0.19,255.0,90.0
1843,0.23,255.0,90.0
1844,0.23,255.0,90.0
