Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
14933,26.86,-25.0,90.0
14934,26.85,-25.0,100.0
14935,26.93,-25.0,90.0
14936,26.92,-25.0,90.0
14937,27.02,-25.0,100.0
14938,26.98,-25.0,90.0
14939,27.08,-25.0,90.0
14940,27.07,-25.0,83.0
14941,27.04,-25.0,90.0
14942,27.14,-25.0,83.0
14943,27.12,-25.0,90.0
14944,27.22,-25.0,90.0
14945,27.2,-25.0,90.0
14946,27.19,-25.0,90.0
14947,27.28,-25.0,100.0
14948,27.25,-25.0,90.0
14949,27.33,-25.0,90.0
14950,27.32,-25.0,90.0
14951,27.39,-25.0,100.0
14952,27.37,-25.0,90.0
14953,27.45,-25.0,90.0
14954,27.44,-25.0,100.0
14955,27.53,-25.0,83.0
14956,27.51,-25.0,90.0
14957,27.61,-25.0,90.0
14958,27.57,-25.0,90.0
14959,27.56,-25.0,83.0
14960,27.64,-25.0,90.0
14961,27.62,-25.0,90.0
14962,27.71,-25.0,90.0
14963,27.69,-25.0,90.0
14964,27.67,-25.0,100.0
14965,27.76,-25.0,90.0
14966,27.73,-25.0,90.0
14967,27.83,-25.0,100.0
14968,27.78,-25.0,90.0
14969,27.88,-25.0,90.0
14970,27.87,-25.0,83.0
14971,27.93,-25.0,100.0
14972,27.91,-25.0,83.0
14973,27.99,-25.0,90.0
14974,27.98,-25.0,90.0
14975,28.06,75.0,90.0
14976,28.06,75.0,83.0
14977,28.04,75.0,100.0
14978,28.13,75.0,90.0
14979,28.11,75.0,90.0
14980,28.1,75.0,90.0
14981,28.22,75.0,90.0
14982,28.2,75.0,90.0
14983,28.19,75.0,83.0
14984,28.17,75.0,90.0
14985,28.27,75.0,90.0
14986,28.25,75.0,90.0
14987,28.24,75.0,90.0
14988,28.22,75.0,100.0
14989,28.31,75.0,90.0
14990,28.3,75.0,83.0
14991,28.28,75.0,90.0
14992,28.38,75.0,83.0
14993,28.35,75.0,90.0
14994,28.35,75.0,90.0
14995,28.33,75.0,100.0
14996,28.41,75.0,90.0
14997,28.39,75.0,90.0
14998,28.38,75.0,90.0
14999,28.47,75.0,90.0
15000,28.45,75.0,90.0
15001,28.44,75.0,83.0
15002,28.42,75.0,100.0
15003,28.5,75.0,90.0
15004,28.48,75.0,90.0
15005,28.47,75.0,90.0
15006,28.55,75.0,100.0
15007,28.53,75.0,90.0
15008,28.52,75.0,83.0
15009,28.61,75.0,100.0
15010,28.58,75.0,83.0
15011,28.56,75.0,90.0
15012,28.67,75.0,90.0
15013,28.64,75.0,100.0
15014,28.61,75.0,90.0
15015,28.71,75.0,90.0
15016,28.69,75.0,100.0
15017,28.66,75.0,83.0
15018,28.76,75.0,90.0
15019,28.74,75.0,83.0
15020,28.82,75.0,100.0
15021,28.8,75.0,90.0
15022,28.77,75.0,90.0
15023,28.89,75.0,100.0
15024,28.84,75.0,90.0
15025,28.82,75.0,90.0
15026,28.94,75.0,83.0
15027,28.9,75.0,100.0
15028,29.0,75.0,83.0
15029,28.97,75.0,90.0
15030,28.95,75.0,100.0
15031,29.01,75.0,90.0
15032,29.0,75.0,90.0
15033,29.09,75.0,90.0
15034,29.06,75.0,100.0
15035,29.03,75.0,83.0
15036,29.13,75.0,90.0
15037,29.11,75.0,90.0
15038,29.07,75.0,90.0
15039,29.06,75.0,90.0
15040,29.15,75.0,90.0
15041,29.12,75.0,100.0
15042,29.2,75.0,90.0
15043,29.18,75.0,90.0
15044,29.17,75.0,90.0
15045,29.13,75.0,90.0
15046,29.24,75.0,83.0
15047,29.21,75.0,90.0
15048,29.18,75.0,100.0
15049,29.26,75.0,90.0
15050,29.24,75.0,90.0
15051,29.21,75.0,100.0
15052,29.17,-140.0,90.0
15053,29.25,-140.0,83.0
15054,29.2,-140.0,90.0
15055,29.25,-140.0,83.0
15056,29.2,-140.0,90.0
15057,29.28,-140.0,83.0
15058,29.21,-140.0,100.0
15059,29.27,-140.0,83.0
15060,29.22,-140.0,90.0
15061,29.27,-140.0,90.0
15062,29.22,-140.0,90.0
15063,29.3,-140.0,83.0
15064,29.24,-140.0,100.0
15065,29.29,-140.0,83.0
15066,29.34,-140.0,90.0
15067,29.3,-140.0,90.0
15068,29.34,-140.0,90.0
15069,29.3,-140.0,83.0
15070,29.36,-140.0,100.0
15071,29.29,-140.0,83.0
15072,29.24,-140.0,90.0
15073,29.32,-140.0,83.0
15074,29.25,-140.0,90.0
15075,29.33,-140.0,83.0
15076,29.27,-140.0,90.0
15077,29.33,-140.0,100.0
15078,29.38,-140.0,90.0
15079,29.33,-140.0,83.0
15080,29.38,-140.0,100.0
15081,29.32,-140.0,83.0
15082,29.38,-140.0,90.0
15083,29.46,-140.0,100.0
15084,29.38,-140.0,90.0
15085,29.46,-140.0,90.0
15086,29.4,-140.0,100.0
15087,29.45,-140.0,90.0
15088,29.38,-140.0,90.0
15089,29.47,-140.0,100.0
15090,29.39,-140.0,90.0
15091,29.47,-140.0,90.0
15092,29.41,-140.0,90.0
15093,29.47,-140.0,90.0
15094,29.41,-140.0,90.0
15095,29.36,-140.0,90.0
15096,29.41,-140.0,100.0
15097,29.34,-140.0,90.0
15098,29.41,-140.0,90.0
15099,29.34,-140.0,100.0
15100,29.39,-140.0,90.0
15101,29.34,-140.0,90.0
15102,29.41,-140.0,100.0
15103,29.34,-140.0,90.0
15104,29.28,-140.0,90.0
15105,29.37,-140.0,100.0
15106,29.29,-140.0,90.0
15107,29.37,-140.0,90.0
15108,29.31,-140.0,100.0
15109,29.36,-140.0,90.0
15110,29.3,-140.0,90.0
15111,29.38,-140.0,90.0
15112,29.31,-140.0,90.0
15113,29.4,-140.0,90.0
15114,29.33,226.0,100.0
15115,29.27,226.0,100.0
15116,29.34,226.0,90.0
15117,29.3,226.0,90.0
15118,29.26,226.0,90.0
15119,29.35,226.0,90.0
15120,29.32,226.0,83.0
15121,29.27,226.0,100.0
15122,29.33,226.0,83.0
15123,29.29,226.0,90.0
15124,29.25,226.0,90.0
15125,29.32,226.0,100.0
15126,29.27,226.0,90.0
15127,29.23,226.0,90.0
15128,29.33,226.0,100.0
15129,29.27,226.0,90.0
15130,29.23,226.0,90.0
15131,29.32,226.0,100.0
15132,29.26,226.0,90.0
15133,29.22,226.0,83.0
15134,29.31,226.0,90.0
15135,29.26,226.0,83.0
15136,29.22,226.0,90.0
15137,29.32,226.0,83.0
15138,29.28,226.0,100.0
15139,29.23,226.0,83.0
15140,29.32,226.0,90.0
15141,29.28,226.0,100.0
15142,29.21,226.0,90.0
15143,29.32,226.0,90.0
15144,29.27,226.0,90.0
15145,29.22,226.0,90.0
15146,29.31,226.0,90.0
15147,29.28,226.0,90.0
15148,29.24,226.0,90.0
15149,29.33,226.0,90.0
15150,29.29,226.0,83.0
15151,29.25,226.0,100.0
15152,29.31,226.0,83.0
15153,29.27,226.0,90.0
15154,29.23,226.0,83.0
15155,29.3,226.0,100.0
15156,29.25,226.0,90.0
15157,29.2,226.0,90.0
15158,29.31,226.0,100.0
15159,29.25,226.0,90.0
15160,29.35,226.0,90.0
15161,29.3,226.0,100.0
15162,29.24,226.0,90.0
15163,29.33,226.0,90.0
15164,29.29,226.0,90.0
15165,29.25,226.0,83.0
15166,29.2,226.0,90.0
15167,29.31,226.0,83.0
15168,29.26,226.0,100.0
15169,29.35,226.0,83.0
15170,29.3,226.0,90.0
15171,29.27,226.0,100.0
15172,29.31,226.0,90.0
15173,29.28,226.0,90.0
15174,29.37,226.0,90.0
15175,29.32,226.0,90.0
15176,29.41,226.0,90.0
15177,29.37,226.0,90.0
15178,29.48,226.0,100.0
15179,29.43,226.0,90.0
15180,29.53,226.0,83.0
15181,29.48,226.0,100.0
15182,29.42,226.0,83.0
15183,29.5,226.0,90.0
15184,29.47,226.0,83.0
15185,29.53,226.0,90.0
15186,29.49,226.0,83.0
15187,29.58,226.0,90.0
15188,29.54,226.0,100.0
15189,29.6,226.0,90.0
15190,29.56,226.0,90.0
15191,29.51,226.0,100.0
15192,29.58,226.0,90.0
15193,29.53,226.0,90.0
15194,29.63,226.0,90.0
15195,29.58,226.0,83.0
15196,29.53,226.0,90.0
15197,29.63,226.0,83.0
15198,29.58,226.0,100.0
15199,29.67,226.0,83.0
15200,29.62,226.0,90.0
15201,29.72,226.0,90.0
15202,29.65,226.0,90.0
15203,29.61,226.0,90.0
15204,29.7,226.0,90.0
15205,29.64,226.0,100.0
15206,29.71,226.0,90.0
15207,29.67,226.0,90.0
15208,29.61,226.0,100.0
15209,29.7,226.0,90.0
15210,29.66,226.0,83.0
15211,29.75,226.0,100.0
15212,29.68,226.0,83.0
15213,29.76,226.0,90.0
15214,29.72,226.0,83.0
15215,29.65,226.0,90.0
15216,29.76,226.0,83.0
15217,29.7,226.0,90.0
15218,29.66,226.0,100.0
15219,29.72,226.0,90.0
15220,29.83,226.0,90.0
15221,29.77,226.0,100.0
15222,29.84,226.0,90.0
15223,29.78,226.0,90.0
15224,29.74,226.0,90.0
15225,29.8,226.0,90.0
15226,29.76,226.0,90.0
15227,29.72,226.0,83.0
15228,29.8,226.0,100.0
15229,29.75,226.0,83.0
15230,29.83,226.0,90.0
15231,29.79,226.0,90.0
15232,29.85,226.0,90.0
15233,29.81,226.0,83.0
15234,29.76,226.0,90.0
15235,29.84,226.0,100.0
15236,29.9,226.0,90.0
15237,29.86,226.0,90.0
15238,29.94,226.0,100.0
15239,29.89,226.0,90.0
15240,29.97,226.0,90.0
15241,29.93,226.0,100.0
15242,29.99,226.0,83.0
15243,29.93,226.0,90.0
15244,30.03,226.0,83.0
15245,29.96,226.0,90.0
15246,29.92,226.0,83.0
15247,30.0,226.0,90.0
15248,29.96,226.0,100.0
15249,30.01,226.0,90.0
15250,29.97,226.0,90.0
15251,29.91,226.0,100.0
15252,29.97,226.0,90.0
15253,29.92,226.0,90.0
15254,30.02,226.0,90.0
15255,29.95,226.0,90.0
15256,30.05,226.0,90.0
15257,30.0,226.0,83.0
15258,29.95,226.0,100.0
15259,30.03,226.0,83.0
15260,29.97,-195.0,90.0
15261,30.06,-195.0,90.0
15262,29.97,-195.0,90.0
15263,30.06,-195.0,83.0
15264,29.98,-195.0,100.0
15265,30.03,-195.0,83.0
15266,30.09,-195.0,90.0
15267,30.03,-195.0,83.0
15268,30.07,-195.0,90.0
15269,30.01,-195.0,83.0
15270,30.07,-195.0,90.0
15271,30.0,-195.0,90.0
15272,30.06,-195.0,90.0
15273,30.0,-195.0,83.0
15274,30.06,-195.0,100.0
15275,29.99,-195.0,83.0
15276,30.05,-195.0,90.0
15277,29.99,-195.0,100.0
15278,30.01,-195.0,90.0
15279,30.1,-195.0,90.0
15280,30.02,-195.0,100.0
15281,30.07,-195.0,83.0
15282,29.99,-195.0,90.0
15283,30.08,-195.0,100.0
15284,29.98,-195.0,90.0
15285,30.06,-195.0,90.0
15286,30.12,-195.0,90.0
15287,30.05,-195.0,90.0
15288,30.11,-195.0,90.0
15289,30.05,-195.0,90.0
15290,30.09,-195.0,100.0
15291,30.02,-195.0,90.0
15292,30.08,-195.0,90.0
15293,30.13,-195.0,100.0
15294,30.05,-195.0,90.0
15295,30.13,-195.0,90.0
15296,30.06,-195.0,100.0
15297,30.1,-195.0,90.0
15298,30.02,-195.0,90.0
15299,30.11,-195.0,100.0
15300,30.01,-195.0,90.0
15301,30.1,-195.0,90.0
15302,30.02,-195.0,100.0
15303,30.06,-195.0,90.0
15304,29.99,-195.0,90.0
15305,30.08,-195.0,90.0
15306,29.99,-195.0,90.0
15307,29.93,-195.0,90.0
15308,29.99,-195.0,90.0
15309,29.92,-195.0,100.0
15310,29.96,-195.0,90.0
15311,29.9,-195.0,90.0
15312,29.82,-195.0,100.0
15313,29.88,-195.0,90.0
15314,29.94,-195.0,90.0
15315,29.89,-195.0,100.0
15316,29.93,-195.0,90.0
15317,29.88,-195.0,90.0
15318,29.82,-195.0,100.0
15319,29.85,-195.0,90.0
15320,29.79,-195.0,83.0
15321,29.85,-195.0,100.0
15322,29.77,-195.0,83.0
15323,29.83,-195.0,90.0
15324,29.78,-195.0,83.0
15325,29.82,-195.0,90.0
15326,29.77,-195.0,83.0
15327,29.7,-195.0,90.0
15328,29.76,-195.0,90.0
15329,29.69,-195.0,90.0
15330,29.64,-195.0,83.0
15331,29.68,-195.0,100.0
15332,29.61,-195.0,83.0
15333,29.68,-195.0,90.0
15334,29.63,-195.0,90.0
15335,29.56,-195.0,90.0
15336,29.65,-195.0,83.0
15337,29.58,-195.0,100.0
15338,29.5,-195.0,83.0
15339,29.56,-195.0,90.0
15340,29.51,-195.0,90.0
15341,29.43,-195.0,90.0
15342,29.52,-195.0,83.0
15343,29.45,-195.0,90.0
15344,29.39,-195.0,83.0
15345,29.32,-195.0,90.0
15346,29.27,-195.0,90.0
15347,29.32,-195.0,100.0
15348,29.26,-195.0,83.0
15349,29.19,-195.0,90.0
15350,29.13,-195.0,100.0
15351,29.18,-195.0,90.0
15352,29.13,-195.0,90.0
15353,29.07,-195.0,100.0
15354,29.0,-195.0,90.0
15355,29.07,-195.0,90.0
15356,29.02,-195.0,100.0
15357,28.94,-195.0,90.0
15358,28.89,-195.0,90.0
15359,28.83,-195.0,100.0
15360,28.89,-195.0,90.0
15361,28.83,-195.0,90.0
15362,28.78,227.0,100.0
15363,28.96,227.0,90.0
15364,28.93,227.0,90.0
15365,28.88,227.0,90.0
15366,28.84,227.0,100.0
15367,28.78,227.0,90.0
15368,28.75,227.0,90.0
15369,28.72,227.0,90.0
15370,28.66,227.0,90.0
15371,28.63,227.0,83.0
15372,28.59,227.0,90.0
15373,28.55,227.0,83.0
15374,28.51,227.0,90.0
15375,28.49,227.0,90.0
15376,28.43,227.0,100.0
15377,28.39,227.0,90.0
15378,28.36,227.0,90.0
15379,28.33,227.0,100.0
15380,28.27,227.0,90.0
15381,28.25,227.0,90.0
15382,28.21,227.0,90.0
15383,28.18,227.0,90.0
15384,28.15,227.0,83.0
15385,28.12,227.0,90.0
15386,28.09,227.0,90.0
15387,28.06,227.0,90.0
15388,28.04,227.0,83.0
15389,28.0,227.0,100.0
15390,27.96,227.0,83.0
15391,27.93,227.0,90.0
15392,27.91,227.0,90.0
15393,27.86,227.0,90.0
15394,27.84,227.0,90.0
15395,27.82,227.0,90.0
15396,27.8,227.0,100.0
15397,27.76,227.0,90.0
15398,27.74,227.0,90.0
15399,27.85,227.0,90.0
15400,27.81,227.0,90.0
15401,27.79,227.0,83.0
15402,27.76,227.0,90.0
15403,27.73,227.0,90.0
15404,27.71,227.0,90.0
15405,27.69,227.0,90.0
15406,27.66,227.0,100.0
15407,27.76,227.0,90.0
15408,27.73,227.0,90.0
15409,27.71,227.0,100.0
15410,27.77,227.0,90.0
15411,27.76,227.0,90.0
15412,27.73,227.0,90.0
15413,27.7,227.0,100.0
15414,27.8,227.0,83.0
15415,27.77,227.0,90.0
15416,27.75,227.0,90.0
15417,27.85,227.0,90.0
15418,27.83,227.0,83.0
15419,27.8,227.0,100.0
15420,27.87,227.0,83.0
15421,27.84,227.0,90.0
15422,27.83,227.0,90.0
15423,27.79,227.0,100.0
15424,27.88,227.0,90.0
15425,27.85,227.0,90.0
15426,27.83,227.0,100.0
15427,27.9,227.0,90.0
15428,27.88,227.0,90.0
15429,27.87,227.0,90.0
15430,27.94,227.0,90.0
15431,27.92,227.0,83.0
15432,27.89,227.0,90.0
15433,27.86,227.0,83.0
15434,27.95,227.0,90.0
15435,27.93,227.0,83.0
15436,27.91,227.0,100.0
15437,28.0,227.0,90.0
15438,27.97,227.0,90.0
15439,27.95,227.0,100.0
15440,28.0,227.0,90.0
15441,27.99,227.0,90.0
15442,28.07,-248.0,100.0
15443,28.02,-248.0,90.0
15444,28.09,-248.0,90.0
15445,28.06,-248.0,90.0
15446,28.11,-248.0,100.0
15447,28.07,-248.0,90.0
15448,28.14,-248.0,90.0
15449,28.09,-248.0,100.0
15450,28.15,-248.0,90.0
15451,28.24,-248.0,90.0
15452,28.21,-248.0,100.0
15453,28.25,-248.0,90.0
15454,28.33,-248.0,83.0
15455,28.29,-248.0,100.0
15456,28.33,-248.0,90.0
15457,28.29,-248.0,90.0
15458,28.38,-248.0,90.0
15459,28.32,-248.0,90.0
15460,28.41,-248.0,83.0
15461,28.37,-248.0,90.0
15462,28.43,-248.0,83.0
15463,28.38,-248.0,90.0
15464,28.47,-248.0,83.0
15465,28.41,-248.0,100.0
15466,28.48,-248.0,83.0
15467,28.43,-248.0,90.0
15468,28.38,-248.0,90.0
15469,28.45,-248.0,90.0
15470,28.42,-248.0,83.0
15471,28.49,-248.0,100.0
15472,28.43,-248.0,83.0
15473,28.38,-248.0,90.0
15474,28.47,-248.0,90.0
15475,28.41,-248.0,90.0
15476,28.5,-248.0,83.0
15477,28.45,-248.0,90.0
15478,28.52,-248.0,83.0
15479,28.47,-248.0,90.0
15480,28.43,-248.0,83.0
15481,28.49,-248.0,100.0
15482,28.43,-248.0,83.0
15483,28.5,-248.0,90.0
15484,28.45,-248.0,100.0
15485,28.51,-248.0,90.0
15486,28.47,-248.0,90.0
15487,28.42,-248.0,100.0
15488,28.49,-248.0,90.0
15489,28.44,-248.0,90.0
15490,28.4,-248.0,100.0
15491,28.44,-248.0,90.0
15492,28.41,-248.0,90.0
15493,28.36,-248.0,100.0
15494,28.41,-248.0,90.0
15495,28.36,-248.0,90.0
15496,28.33,-248.0,100.0
15497,28.26,-248.0,90.0
15498,28.35,-248.0,90.0
15499,28.3,-248.0,90.0
15500,28.26,-248.0,90.0
15501,28.21,-248.0,90.0
15502,28.3,-248.0,90.0
15503,28.24,77.0,90.0
15504,28.23,77.0,90.0
15505,28.23,77.0,83.0
15506,28.2,77.0,100.0
15507,28.17,77.0,83.0
15508,28.15,77.0,90.0
15509,28.14,77.0,83.0
15510,28.11,77.0,100.0
15511,28.09,77.0,90.0
15512,28.07,77.0,90.0
15513,28.07,77.0,100.0
15514,28.02,77.0,90.0
15515,28.02,77.0,90.0
15516,28.01,77.0,83.0
15517,27.98,77.0,100.0
15518,27.97,77.0,83.0
15519,27.95,77.0,90.0
15520,27.94,77.0,100.0
15521,27.9,77.0,90.0
15522,27.77,77.0,90.0
15523,27.77,77.0,83.0
15524,27.74,77.0,100.0
15525,27.73,77.0,83.0
15526,27.71,77.0,90.0
15527,27.71,77.0,90.0
15528,27.68,77.0,90.0
15529,27.68,77.0,90.0
15530,27.67,77.0,90.0
15531,27.65,77.0,100.0
15532,27.63,77.0,90.0
15533,27.63,77.0,90.0
15534,27.63,77.0,90.0
15535,27.6,77.0,90.0
15536,27.6,77.0,83.0
15537,27.59,77.0,90.0
15538,27.58,77.0,100.0
15539,27.55,77.0,90.0
15540,27.55,77.0,90.0
15541,27.55,77.0,90.0
15542,27.53,77.0,90.0
15543,27.53,77.0,83.0
15544,27.52,77.0,90.0
15545,27.52,77.0,100.0
15546,27.5,77.0,90.0
15547,27.5,77.0,90.0
15548,27.49,77.0,100.0
15549,27.47,77.0,90.0
15550,27.47,77.0,83.0
15551,27.45,77.0,90.0
15552,27.45,77.0,90.0
15553,27.44,77.0,90.0
15554,27.44,77.0,90.0
15555,27.43,77.0,90.0
15556,27.42,77.0,90.0
15557,27.41,77.0,90.0
15558,27.41,77.0,90.0
15559,27.41,77.0,90.0
15560,27.39,77.0,90.0
15561,27.39,77.0,83.0
15562,27.48,77.0,90.0
15563,27.47,77.0,100.0
15564,27.45,77.0,90.0
15565,27.45,77.0,90.0
15566,27.44,77.0,100.0
15567,27.42,77.0,90.0
15568,27.42,77.0,83.0
15569,27.41,77.0,90.0
15570,27.5,77.0,90.0
15571,27.49,77.0,90.0
15572,27.49,77.0,90.0
15573,27.48,77.0,100.0
15574,27.46,77.0,90.0
15575,27.45,77.0,90.0
15576,27.45,77.0,90.0
15577,27.44,77.0,90.0
15578,27.43,77.0,90.0
15579,27.53,77.0,83.0
15580,27.51,77.0,100.0
15581,27.5,77.0,90.0
15582,27.49,77.0,90.0
15583,27.49,77.0,90.0
15584,27.47,77.0,90.0
15585,27.46,77.0,90.0
15586,27.46,77.0,83.0
15587,27.45,77.0,100.0
15588,27.44,77.0,83.0
15589,27.43,77.0,90.0
15590,27.43,77.0,90.0
15591,27.5,77.0,100.0
15592,27.49,77.0,90.0
15593,27.49,77.0,83.0
15594,27.48,77.0,100.0
15595,27.46,77.0,83.0
15596,27.45,77.0,90.0
15597,27.45,77.0,83.0
15598,27.43,77.0,100.0
15599,27.42,77.0,90.0
15600,27.41,77.0,90.0
15601,27.41,77.0,100.0
15602,27.47,77.0,90.0
15603,27.47,77.0,90.0
15604,27.47,77.0,83.0
15605,27.45,77.0,100.0
15606,27.44,77.0,83.0
15607,27.43,77.0,90.0
15608,27.43,77.0,100.0
15609,27.41,77.0,90.0
15610,27.41,77.0,90.0
15611,27.41,77.0,83.0
15612,27.39,77.0,100.0
15613,27.47,77.0,83.0
15614,27.46,77.0,90.0
15615,27.46,77.0,90.0
15616,27.44,77.0,90.0
15617,27.44,77.0,90.0
15618,27.43,77.0,90.0
15619,27.42,77.0,100.0
15620,27.41,77.0,90.0
15621,27.41,77.0,90.0
15622,27.5,77.0,90.0
15623,27.48,77.0,90.0
15624,27.48,77.0,83.0
15625,27.47,77.0,90.0
15626,27.46,77.0,100.0
15627,27.45,77.0,90.0
15628,27.45,77.0,90.0
15629,27.45,77.0,90.0
15630,27.51,77.0,90.0
15631,27.51,77.0,83.0
15632,27.5,77.0,90.0
15633,27.5,77.0,100.0
15634,27.48,77.0,90.0
15635,27.57,77.0,90.0
15636,27.56,77.0,100.0
15637,27.54,77.0,90.0
15638,27.54,77.0,83.0
15639,27.53,77.0,90.0
15640,27.62,77.0,90.0
15641,27.61,77.0,90.0
15642,27.61,77.0,90.0
15643,27.6,77.0,90.0
15644,27.59,77.0,90.0
15645,27.58,77.0,90.0
15646,27.67,77.0,90.0
15647,27.67,-38.0,83.0
15648,27.64,-38.0,90.0
15649,27.63,-38.0,83.0
15650,27.69,-38.0,100.0
15651,27.66,-38.0,83.0
15652,27.65,-38.0,90.0
15653,27.72,-38.0,90.0
15654,27.69,-38.0,100.0
15655,27.67,-38.0,90.0
15656,27.66,-38.0,90.0
15657,27.73,-38.0,100.0
15658,27.7,-38.0,90.0
15659,27.69,-38.0,90.0
15660,27.67,-38.0,100.0
15661,27.72,-38.0,90.0
15662,27.71,-38.0,83.0
15663,27.69,-38.0,90.0
15664,27.67,-38.0,90.0
15665,27.74,-38.0,90.0
15666,27.72,-38.0,83.0
15667,27.71,-38.0,100.0
15668,27.76,-38.0,83.0
15669,27.74,-38.0,90.0
15670,27.73,-38.0,100.0
15671,27.69,-38.0,90.0
15672,27.77,-38.0,90.0
15673,27.75,-38.0,90.0
15674,27.73,-38.0,100.0
15675,27.7,-38.0,90.0
15676,27.78,-38.0,90.0
15677,27.77,-38.0,90.0
15678,27.75,-38.0,90.0
15679,27.73,-38.0,83.0
15680,27.8,-38.0,100.0
15681,27.77,-38.0,83.0
15682,27.75,-38.0,90.0
15683,27.83,-38.0,83.0
15684,27.8,-38.0,100.0
15685,27.87,-38.0,83.0
15686,27.85,-38.0,90.0
15687,27.84,-38.0,100.0
15688,27.89,-38.0,90.0
15689,27.88,-38.0,90.0
15690,27.86,-38.0,100.0
15691,27.91,-38.0,90.0
15692,27.89,-38.0,90.0
15693,27.87,-38.0,90.0
15694,27.94,-38.0,90.0
15695,27.92,-38.0,90.0
15696,27.91,-38.0,83.0
15697,27.98,-38.0,100.0
15698,27.96,-38.0,83.0
15699,27.93,-38.0,90.0
15700,27.92,-38.0,100.0
15701,27.88,-38.0,90.0
15702,27.96,-38.0,90.0
15703,27.94,-38.0,90.0
15704,27.92,-38.0,100.0
15705,27.97,-38.0,90.0
15706,27.96,-38.0,90.0
15707,27.94,-38.0,100.0
15708,27.91,-38.0,90.0
15709,28.0,-38.0,83.0
15710,27.97,-38.0,100.0
15711,27.94,-38.0,83.0
15712,28.01,-38.0,90.0
15713,28.0,-38.0,83.0
15714,27.96,-38.0,90.0
15715,28.05,-38.0,83.0
15716,28.02,-38.0,90.0
15717,28.11,-38.0,100.0
15718,28.07,-38.0,90.0
15719,28.06,-38.0,90.0
15720,28.03,-38.0,100.0
15721,28.09,-38.0,90.0
15722,28.06,-38.0,90.0
15723,28.05,-38.0,90.0
15724,28.1,-38.0,90.0
15725,28.09,-38.0,90.0
15726,28.07,-38.0,83.0
15727,28.15,-38.0,100.0
15728,28.12,219.0,83.0
15729,28.1,219.0,90.0
15730,28.18,219.0,90.0
15731,28.14,219.0,90.0
15732,28.13,219.0,83.0
15733,28.1,219.0,90.0
15734,28.18,219.0,100.0
15735,28.14,219.0,90.0
15736,28.12,219.0,90.0
15737,28.2,219.0,100.0
15738,28.17,219.0,90.0
15739,28.15,219.0,90.0
15740,28.23,219.0,100.0
15741,28.19,219.0,83.0
15742,28.17,219.0,90.0
15743,28.26,219.0,83.0
15744,28.22,219.0,90.0
15745,28.2,219.0,83.0
15746,28.17,219.0,90.0
15747,28.26,219.0,100.0
15748,28.22,219.0,90.0
15749,28.2,219.0,90.0
15750,28.18,219.0,100.0
15751,28.24,219.0,90.0
15752,28.21,219.0,90.0
15753,28.19,219.0,90.0
15754,28.15,219.0,90.0
15755,28.24,219.0,90.0
15756,28.22,219.0,83.0
15757,28.2,219.0,100.0
15758,28.27,219.0,83.0
15759,28.25,219.0,90.0
15760,28.23,219.0,90.0
15761,28.19,219.0,90.0
15762,28.28,219.0,83.0
15763,28.25,219.0,90.0
15764,28.22,219.0,100.0
15765,28.28,219.0,90.0
15766,28.26,219.0,90.0
15767,28.34,219.0,100.0
15768,28.31,219.0,90.0
15769,28.28,219.0,90.0
15770,28.38,219.0,100.0
15771,28.32,219.0,90.0
15772,28.42,219.0,90.0
15773,28.4,219.0,83.0
15774,28.35,219.0,90.0
15775,28.45,219.0,83.0
15776,28.42,219.0,90.0
15777,28.51,219.0,90.0
15778,28.48,219.0,90.0
15779,28.57,219.0,90.0
15780,28.54,219.0,100.0
15781,28.49,219.0,90.0
15782,28.58,219.0,90.0
15783,28.55,219.0,90.0
15784,28.61,219.0,100.0
15785,28.58,219.0,90.0
15786,28.66,219.0,90.0
15787,28.64,219.0,100.0
15788,28.72,219.0,83.0
15789,28.68,219.0,90.0
15790,28.78,219.0,90.0
15791,28.73,219.0,90.0
15792,28.82,219.0,83.0
15793,28.79,219.0,90.0
15794,28.75,219.0,90.0
15795,28.84,219.0,90.0
15796,28.81,219.0,90.0
15797,28.89,219.0,100.0
15798,28.85,219.0,90.0
15799,28.94,219.0,90.0
15800,28.91,219.0,100.0
15801,28.95,219.0,90.0
15802,28.93,219.0,90.0
15803,29.02,219.0,83.0
15804,28.97,219.0,100.0
15805,29.05,219.0,83.0
15806,29.01,219.0,90.0
15807,29.11,219.0,90.0
15808,29.07,219.0,90.0
15809,29.16,219.0,83.0
15810,29.12,219.0,100.0
15811,29.18,219.0,90.0
15812,29.14,219.0,90.0
15813,29.24,219.0,90.0
15814,29.18,219.0,100.0
15815,29.26,219.0,90.0
15816,29.22,219.0,90.0
15817,29.32,219.0,100.0
15818,29.26,219.0,90.0
15819,29.36,219.0,90.0
15820,29.32,219.0,90.0
15821,29.38,219.0,90.0
15822,29.35,219.0,83.0
15823,29.43,219.0,90.0
15824,29.39,219.0,90.0
15825,29.47,219.0,90.0
15826,29.43,219.0,90.0
15827,29.39,219.0,100.0
15828,29.47,219.0,90.0
15829,29.55,219.0,90.0
15830,29.52,219.0,100.0
15831,29.56,219.0,90.0
15832,29.52,219.0,90.0
15833,29.61,219.0,90.0
15834,29.56,219.0,100.0
15835,29.64,219.0,83.0
15836,29.59,219.0,90.0
15837,29.69,219.0,90.0
15838,29.64,219.0,90.0
15839,29.74,219.0,83.0
