Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
1805,4.37,-5.0,255.0,0.0,11.0
1806,4.43,-5.0,255.0,0.0,11.0
1807,4.38,-5.0,255.0,0.0,12.0
1808,4.34,-5.0,255.0,0.0,11.0
1809,4.4,-5.0,255.0,0.0,11.0
1810,4.35,-5.0,255.0,0.0,11.0
1811,4.41,-5.0,255.0,0.0,11.0
1812,4.37,-5.0,255.0,0.0,11.0
1813,4.32,-5.0,255.0,0.0,11.0
1814,4.38,-5.0,255.0,0.0,12.0
1815,4.34,-5.0,255.0,0.0,11.0
1816,4.29,-5.0,255.0,0.0,11.0
1817,4.35,-5.0,255.0,0.0,10.0
1818,4.31,-5.0,255.0,0.0,11.0
1819,4.37,-5.0,255.0,0.0,12.0
1820,4.33,-5.0,255.0,0.0,11.0
1821,4.28,-5.0,255.0,0.0,11.0
1822,4.34,-5.0,255.0,0.0,11.0
1823,4.3,-5.0,255.0,0.0,11.0
1824,4.26,-5.0,255.0,0.0,12.0
1825,4.31,-5.0,255.0,0.0,10.0
1826,4.27,-5.0,255.0,0.0,12.0
1827,4.33,-5.0,255.0,0.0,11.0
1828,4.28,-5.0,255.0,0.0,11.0
1829,4.24,-5.0,255.0,0.0,11.0
1830,4.3,-5.0,255.0,0.0,11.0
1831,4.26,-5.0,255.0,0.0,12.0
1832,4.31,-5.0,255.0,0.0,11.0
1833,4.27,-5.0,255.0,0.0,10.0
1834,4.22,-5.0,255.0,0.0,11.0
1835,4.28,-5.0,255.0,0.0,11.0
1836,4.24,-5.0,255.0,0.0,12.0
1837,4.29,-5.0,255.0,0.0,11.0
1838,4.25,-5.0,255.0,0.0,12.0
1839,4.3,-5.0,255.0,0.0,11.0
1840,4.26,-5.0,255.0,0.0,11.0
1841,4.22,-5.0,255.0,0.0,10.0
1842,4.27,-5.0,255.0,0.0,11.0
1843,4.23,-5.0,255.0,0.0,12.0
1844,4.29,-5.0,255.0,0.0,11.0
1845,4.24,-5.0,255.0,0.0,11.0
1846,4.2,-5.0,255.0,0.0,11.0
1847,4.26,-5.0,255.0,0.0,11.0
1848,4.22,-5.0,255.0,0.0,12.0
1849,4.27,-5.0,255.0,0.0,10.0
1850,4.23,-5.0,255.0,0.0,12.0
1851,4.19,-5.0,255.0,0.0,11.0
1852,4.25,-5.0,255.0,0.0,11.0
1853,4.21,-5.0,255.0,0.0,11.0
1854,4.16,-5.0,255.0,0.0,11.0
1855,4.22,-5.0,255.0,0.0,12.0
1856,4.18,-5.0,255.0,0.0,11.0
1857,4.24,-5.0,255.0,0.0,10.0
1858,4.2,-5.0,255.0,0.0,11.0
1859,4.16,-5.0,255.0,0.0,11.0
1860,4.22,-5.0,255.0,0.0,12.0
1861,4.18,-5.0,255.0,0.0,11.0
1862,4.13,-5.0,255.0,0.0,12.0
1863,4.19,-5.0,255.0,0.0,11.0
1864,4.15,-5.0,255.0,0.0,11.0
1865,4.21,-5.0,255.0,0.0,10.0
1866,4.17,-5.0,255.0,0.0,11.0
1867,4.13,-5.0,255.0,0.0,12.0
1868,4.19,-5.0,255.0,0.0,11.0
1869,4.14,-5.0,255.0,0.0,11.0
1870,4.2,-5.0,255.0,0.0,11.0
1871,4.16,-5.0,255.0,0.0,11.0
1872,4.12,-5.0,255.0,0.0,12.0
1873,4.18,-5.0,255.0,0.0,10.0
1874,4.14,-5.0,255.0,0.0,11.0
1875,4.2,-5.0,255.0,0.0,11.0
1876,4.16,-5.0,255.0,0.0,11.0
1877,4.21,-5.0,255.0,0.0,12.0
1878,4.17,-5.0,255.0,0.0,11.0
1879,4.23,-5.0,255.0,0.0,12.0
1880,4.19,-5.0,255.0,0.0,11.0
1881,4.15,-5.0,255.0,0.0,10.0
1882,4.21,-5.0,255.0,0.0,11.0
1883,4.17,-5.0,255.0,0.0,11.0
1884,4.23,-5.0,255.0,0.0,12.0
1885,4.18,-5.0,255.0,0.0,11.0
1886,4.24,-5.0,255.0,0.0,11.0
1887,4.2,-5.0,255.0,0.0,11.0
1888,4.25,-5.0,255.0,0.0,11.0
1889,4.21,-5.0,255.0,0.0,11.0
1890,4.26,-5.0,255.0,0.0,11.0
1891,4.22,-5.0,255.0,0.0,12.0
1892,4.28,-5.0,255.0,0.0,11.0
1893,4.23,-5.0,255.0,0.0,11.0
1894,4.29,-5.0,255.0,0.0,11.0
1895,4.25,-5.0,255.0,0.0,11.0
1896,4.31,-5.0,255.0,0.0,12.0
1897,4.27,-5.0,255.0,0.0,10.0
1898,4.22,-5.0,255.0,0.0,11.0
1899,4.28,-5.0,255.0,0.0,11.0
1900,4.24,-5.0,255.0,0.0,11.0
1901,4.3,-5.0,255.0,0.0,12.0
1902,4.25,-5.0,255.0,0.0,11.0
1903,4.21,-5.0,255.0,0.0,12.0
1904,4.27,-5.0,255.0,0.0,11.0
1905,4.22,-5.0,255.0,0.0,10.0
1906,4.18,-5.0,255.0,0.0,11.0
1907,4.24,-5.0,255.0,0.0,11.0
1908,4.2,-5.0,255.0,0.0,12.0
1909,4.25,-5.0,255.0,0.0,11.0
1910,4.21,-5.0,255.0,0.0,11.0
1911,4.17,-5.0,255.0,0.0,11.0
1912,4.22,-5.0,255.0,0.0,11.0
1913,4.18,-5.0,255.0,0.0,11.0
1914,4.14,-5.0,255.0,0.0,11.0
1915,4.2,-5.0,255.0,0.0,12.0
1916,4.15,-5.0,255.0,0.0,11.0
1917,4.11,-5.0,255.0,0.0,11.0
1918,4.17,-5.0,255.0,0.0,12.0
1919,4.13,-5.0,255.0,0.0,11.0
1920,4.09,-5.0,255.0,0.0,12.0
1921,4.05,-5.0,255.0,0.0,10.0
1922,4.11,-5.0,255.0,0.0,11.0
1923,4.07,-5.0,255.0,0.0,11.0
1924,4.03,-5.0,255.0,0.0,11.0
1925,4.08,-5.0,255.0,0.0,12.0
1926,4.04,-5.0,255.0,0.0,11.0
1927,4.11,-5.0,255.0,0.0,11.0
1928,4.07,-5.0,255.0,0.0,11.0
1929,4.03,-5.0,255.0,0.0,10.0
1930,4.08,-5.0,255.0,0.0,12.0
1931,4.04,-5.0,255.0,0.0,11.0
1932,4.0,-5.0,255.0,0.0,12.0
1933,4.06,-5.0,255.0,0.0,11.0
1934,4.02,-5.0,255.0,0.0,11.0
1935,3.98,-5.0,255.0,0.0,11.0
1936,4.03,-5.0,255.0,0.0,11.0
1937,3.99,-5.0,255.0,0.0,11.0
1938,3.96,-5.0,255.0,0.0,11.0
1939,4.01,-5.0,255.0,0.0,11.0
1940,3.97,-5.0,255.0,0.0,11.0
1941,4.03,-5.0,255.0,0.0,11.0
1942,3.99,-5.0,255.0,0.0,12.0
1943,3.95,-5.0,255.0,0.0,11.0
1944,4.01,-5.0,255.0,0.0,12.0
1945,3.97,-5.0,255.0,0.0,10.0
1946,3.93,-5.0,255.0,0.0,11.0
1947,3.99,-5.0,255.0,0.0,11.0
1948,3.95,-5.0,255.0,0.0,11.0
1949,4.01,-5.0,255.0,0.0,12.0
1950,3.97,-5.0,255.0,0.0,11.0
1951,3.94,-5.0,255.0,0.0,11.0
1952,3.99,-5.0,255.0,0.0,11.0
1953,3.96,-5.0,255.0,0.0,10.0
1954,4.01,-5.0,255.0,0.0,12.0
1955,3.97,-5.0,255.0,0.0,11.0
1956,4.04,-5.0,255.0,0.0,12.0
1957,4.0,-5.0,255.0,0.0,11.0
1958,3.96,-5.0,255.0,0.0,11.0
1959,4.02,-5.0,255.0,0.0,11.0
1960,3.98,-5.0,255.0,0.0,11.0
1961,4.04,-5.0,255.0,0.0,11.0
1962,4.0,-5.0,255.0,0.0,11.0
1963,3.96,-5.0,255.0,0.0,11.0
1964,4.02,-5.0,255.0,0.0,11.0
1965,3.98,-5.0,255.0,0.0,11.0
1966,4.04,-5.0,255.0,0.0,12.0
1967,4.01,-5.0,255.0,0.0,11.0
1968,4.06,-5.0,255.0,0.0,12.0
1969,4.02,-5.0,255.0,0.0,10.0
1970,4.08,-5.0,255.0,0.0,11.0
1971,4.04,-5.0,255.0,0.0,12.0
1972,4.0,-5.0,255.0,0.0,11.0
1973,4.06,-5.0,255.0,0.0,12.0
1974,4.02,-5.0,255.0,0.0,11.0
1975,4.07,-5.0,255.0,0.0,11.0
1976,4.04,-5.0,255.0,0.0,11.0
1977,4.0,-5.0,255.0,0.0,10.0
1978,4.05,-5.0,255.0,0.0,12.0
1979,4.02,-5.0,255.0,0.0,11.0
1980,4.07,-5.0,255.0,0.0,11.0
1981,4.03,-5.0,255.0,0.0,11.0
1982,4.09,-5.0,255.0,0.0,11.0
1983,4.05,-5.0,255.0,0.0,12.0
1984,4.01,-5.0,255.0,0.0,11.0
1985,4.07,-5.0,255.0,0.0,11.0
1986,4.03,-5.0,255.0,0.0,11.0
1987,4.09,-5.0,255.0,0.0,11.0
1988,4.05,-5.0,255.0,0.0,11.0
1989,4.01,-5.0,255.0,0.0,11.0
1990,4.07,-5.0,255.0,0.0,12.0
1991,4.03,-5.0,255.0,0.0,11.0
1992,3.99,-5.0,255.0,0.0,11.0
1993,4.05,-5.0,255.0,0.0,10.0
1994,4.02,-5.0,255.0,0.0,11.0
1995,4.08,-5.0,255.0,0.0,12.0
1996,4.04,-5.0,255.0,0.0,11.0
1997,4.0,-5.0,255.0,0.0,12.0
1998,4.05,-5.0,255.0,0.0,11.0
1999,4.02,-5.0,255.0,0.0,11.0
2000,3.98,-5.0,255.0,0.0,11.0
2001,4.03,-5.0,255.0,0.0,10.0
2002,4.0,-5.0,255.0,0.0,12.0
2003,3.96,-5.0,255.0,0.0,11.0
2004,4.02,-5.0,255.0,0.0,11.0
2005,3.98,-5.0,255.0,0.0,11.0
2006,3.94,-5.0,255.0,0.0,11.0
2007,4.0,-5.0,255.0,0.0,12.0
2008,3.96,-5.0,255.0,0.0,11.0
2009,3.92,-5.0,255.0,0.0,11.0
2010,3.98,-5.0,255.0,0.0,11.0
2011,3.94,-5.0,255.0,0.0,11.0
2012,4.0,-5.0,255.0,0.0,11.0
2013,3.96,-5.0,255.0,0.0,11.0
2014,3.92,-5.0,255.0,0.0,12.0
2015,3.98,-5.0,255.0,0.0,11.0
2016,3.94,-5.0,255.0,0.0,11.0
2017,4.0,-5.0,255.0,0.0,10.0
2018,3.96,-5.0,255.0,0.0,11.0
2019,3.93,-5.0,255.0,0.0,12.0
2020,3.98,-5.0,255.0,0.0,11.0
2021,3.95,-5.0,255.0,0.0,11.0
2022,4.01,-5.0,255.0,0.0,11.0
2023,3.97,-5.0,255.0,0.0,11.0
2024,4.03,-5.0,255.0,0.0,12.0
2025,3.99,-5.0,255.0,0.0,10.0
2026,4.04,-5.0,255.0,0.0,12.0
2027,4.01,-5.0,255.0,0.0,11.0
2028,3.97,-5.0,255.0,0.0,11.0
2029,4.03,-5.0,255.0,0.0,11.0
2030,3.99,-5.0,255.0,0.0,11.0
2031,3.95,-5.0,255.0,0.0,12.0
2032,4.0,-5.0,255.0,0.0,11.0
2033,3.96,-5.0,255.0,0.0,10.0
2034,4.02,-5.0,255.0,0.0,11.0
2035,3.98,-5.0,255.0,0.0,11.0
2036,4.04,-5.0,255.0,0.0,12.0
2037,4.0,-5.0,255.0,0.0,11.0
2038,4.06,-5.0,255.0,0.0,12.0
2039,4.02,-5.0,255.0,0.0,11.0
2040,4.08,-5.0,255.0,0.0,11.0
2041,4.04,-5.0,255.0,0.0,10.0
2042,4.09,-5.0,255.0,0.0,11.0
2043,4.05,-5.0,255.0,0.0,12.0
2044,4.11,-5.0,255.0,0.0,11.0
2045,4.07,-5.0,255.0,0.0,11.0
2046,4.03,-5.0,255.0,0.0,11.0
2047,4.09,-5.0,255.0,0.0,11.0
2048,4.05,-5.0,255.0,0.0,12.0
2049,4.1,-5.0,255.0,0.0,10.0
2050,4.07,-5.0,255.0,0.0,12.0
2051,4.12,-5.0,255.0,0.0,11.0
2052,4.18,-5.0,255.0,0.0,11.0
2053,4.14,-5.0,255.0,0.0,11.0
2054,4.1,-5.0,255.0,0.0,11.0
2055,4.16,-5.0,255.0,0.0,12.0
2056,4.21,-5.0,255.0,0.0,11.0
2057,4.17,-5.0,255.0,0.0,10.0
2058,4.23,-5.0,255.0,0.0,11.0
2059,4.19,-5.0,255.0,0.0,11.0
2060,4.15,-5.0,255.0,0.0,12.0
2061,4.2,-5.0,255.0,0.0,11.0
2062,4.16,-5.0,255.0,0.0,12.0
2063,4.22,-5.0,255.0,0.0,11.0
2064,4.17,-5.0,255.0,0.0,11.0
2065,4.23,-5.0,255.0,0.0,10.0
2066,4.19,-5.0,255.0,0.0,11.0
2067,4.25,-5.0,255.0,0.0,12.0
2068,4.21,-5.0,255.0,0.0,11.0
2069,4.17,-5.0,255.0,0.0,11.0
2070,4.23,-5.0,255.0,0.0,11.0
2071,4.19,-5.0,255.0,0.0,11.0
2072,4.24,-5.0,255.0,0.0,12.0
2073,4.2,-5.0,255.0,0.0,10.0
2074,4.16,-5.0,255.0,0.0,11.0
2075,4.22,-5.0,255.0,0.0,11.0
2076,4.18,-5.0,255.0,0.0,11.0
2077,4.24,-5.0,255.0,0.0,12.0
2078,4.19,-5.0,255.0,0.0,11.0
2079,4.15,-5.0,255.0,0.0,12.0
2080,4.21,-5.0,255.0,0.0,11.0
2081,4.17,-5.0,255.0,0.0,10.0
2082,4.12,-5.0,255.0,0.0,11.0
2083,4.18,-5.0,255.0,0.0,11.0
2084,4.14,-5.0,255.0,0.0,12.0
2085,4.19,-5.0,255.0,0.0,11.0
2086,4.15,-5.0,255.0,0.0,11.0
2087,4.11,-5.0,255.0,0.0,11.0
2088,4.16,-5.0,255.0,0.0,11.0
2089,4.12,-5.0,255.0,0.0,11.0
2090,4.18,-5.0,255.0,0.0,11.0
2091,4.14,-5.0,255.0,0.0,12.0
2092,4.1,-5.0,255.0,0.0,11.0
2093,4.15,-5.0,255.0,0.0,11.0
2094,4.11,-5.0,255.0,0.0,11.0
2095,4.07,-5.0,255.0,0.0,11.0
2096,4.13,-5.0,255.0,0.0,12.0
2097,4.09,-5.0,255.0,0.0,10.0
2098,4.05,-5.0,255.0,0.0,11.0
2099,4.11,-5.0,255.0,0.0,11.0
2100,4.07,-5.0,255.0,0.0,11.0
2101,4.12,-5.0,255.0,0.0,12.0
2102,4.08,-5.0,255.0,0.0,11.0
2103,4.04,-5.0,255.0,0.0,12.0
2104,4.01,-5.0,255.0,0.0,11.0
2105,4.06,-5.0,255.0,0.0,10.0
2106,4.02,-5.0,255.0,0.0,11.0
2107,3.99,-5.0,255.0,0.0,11.0
2108,4.05,-5.0,255.0,0.0,12.0
2109,4.01,-5.0,255.0,0.0,11.0
2110,4.06,-5.0,255.0,0.0,11.0
2111,4.02,-5.0,255.0,0.0,11.0
2112,3.99,-5.0,255.0,0.0,11.0
2113,4.05,-5.0,255.0,0.0,11.0
2114,4.01,-5.0,255.0,0.0,11.0
2115,3.97,-5.0,255.0,0.0,12.0
2116,4.03,-5.0,255.0,0.0,11.0
2117,3.99,-5.0,255.0,0.0,11.0
2118,4.05,-5.0,255.0,0.0,12.0
2119,4.01,-5.0,255.0,0.0,11.0
2120,3.97,-5.0,255.0,0.0,12.0
2121,4.03,-5.0,255.0,0.0,10.0
2122,3.99,-5.0,255.0,0.0,11.0
2123,4.05,-5.0,255.0,0.0,11.0
2124,4.01,-5.0,255.0,0.0,11.0
2125,4.07,-5.0,255.0,0.0,12.0
2126,4.03,-5.0,255.0,0.0,11.0
2127,4.09,-5.0,255.0,0.0,11.0
2128,4.05,-5.0,255.0,0.0,11.0
2129,4.11,-5.0,255.0,0.0,10.0
2130,4.07,-5.0,255.0,0.0,12.0
2131,4.12,-5.0,255.0,0.0,11.0
2132,4.08,-5.0,255.0,0.0,12.0
2133,4.14,-5.0,255.0,0.0,11.0
2134,4.1,-5.0,255.0,0.0,11.0
2135,4.06,-5.0,255.0,0.0,11.0
2136,4.11,-5.0,255.0,0.0,11.0
2137,4.07,-5.0,255.0,0.0,11.0
2138,4.12,-5.0,255.0,0.0,11.0
2139,4.08,-5.0,255.0,0.0,11.0
2140,4.14,-5.0,255.0,0.0,11.0
2141,4.1,-5.0,255.0,0.0,11.0
2142,4.06,-5.0,255.0,0.0,12.0
2143,4.12,-5.0,255.0,0.0,11.0
2144,4.08,-5.0,255.0,0.0,12.0
2145,4.14,-5.0,255.0,0.0,10.0
2146,4.1,-5.0,255.0,0.0,11.0
2147,4.16,-5.0,255.0,0.0,11.0
2148,4.12,-5.0,255.0,0.0,11.0
2149,4.08,-5.0,255.0,0.0,12.0
2150,4.13,-5.0,255.0,0.0,11.0
2151,4.09,-5.0,255.0,0.0,11.0
2152,4.15,-5.0,255.0,0.0,11.0
2153,4.11,-5.0,255.0,0.0,10.0
2154,4.07,-5.0,255.0,0.0,12.0
2155,4.13,-5.0,255.0,0.0,11.0
2156,4.09,-5.0,255.0,0.0,12.0
2157,4.05,-5.0,255.0,0.0,11.0
2158,4.11,-5.0,255.0,0.0,11.0
2159,4.07,-5.0,255.0,0.0,11.0
2160,4.03,-5.0,255.0,0.0,11.0
2161,4.09,-5.0,255.0,0.0,11.0
2162,4.05,-5.0,255.0,0.0,11.0
2163,4.01,-5.0,255.0,0.0,11.0
2164,4.07,-5.0,255.0,0.0,11.0
2165,4.03,-5.0,255.0,0.0,11.0
2166,3.99,-5.0,255.0,0.0,12.0
2167,3.95,-5.0,255.0,0.0,11.0
2168,4.01,-5.0,255.0,0.0,12.0
2169,3.97,-5.0,255.0,0.0,10.0
2170,3.93,-5.0,255.0,0.0,11.0
2171,3.99,-5.0,255.0,0.0,12.0
2172,3.96,-5.0,255.0,0.0,11.0
2173,3.92,-5.0,255.0,0.0,12.0
2174,3.98,-5.0,255.0,0.0,11.0
2175,3.94,-5.0,255.0,0.0,11.0
2176,3.9,-5.0,255.0,0.0,11.0
2177,3.86,-5.0,255.0,0.0,10.0
2178,3.92,-5.0,255.0,0.0,12.0
2179,3.88,-5.0,255.0,0.0,11.0
2180,3.85,-5.0,255.0,0.0,11.0
2181,3.91,-5.0,255.0,0.0,11.0
2182,3.87,-5.0,255.0,0.0,11.0
2183,3.83,-5.0,255.0,0.0,12.0
2184,3.89,-5.0,255.0,0.0,11.0
2185,3.85,-5.0,255.0,0.0,11.0
2186,3.81,-5.0,255.0,0.0,11.0
2187,3.87,-5.0,255.0,0.0,11.0
2188,3.83,-5.0,255.0,0.0,11.0
2189,3.8,-5.0,255.0,0.0,11.0
2190,3.86,-5.0,255.0,0.0,12.0
2191,3.82,-5.0,255.0,0.0,11.0
2192,3.88,-5.0,255.0,0.0,11.0
2193,3.84,-5.0,255.0,0.0,10.0
2194,3.8,-5.0,255.0,0.0,11.0
2195,3.86,-5.0,255.0,0.0,12.0
2196,3.83,-5.0,255.0,0.0,11.0
2197,3.79,-5.0,255.0,0.0,12.0
2198,3.85,-5.0,255.0,0.0,11.0
2199,3.81,-5.0,255.0,0.0,11.0
2200,3.87,-5.0,255.0,0.0,11.0
2201,3.83,-5.0,255.0,0.0,10.0
2202,3.8,-5.0,255.0,0.0,12.0
2203,3.86,-5.0,255.0,0.0,11.0
2204,3.82,-5.0,255.0,0.0,11.0
2205,3.88,-5.0,255.0,0.0,11.0
2206,3.84,-5.0,255.0,0.0,11.0
2207,3.9,-5.0,255.0,0.0,12.0
2208,3.87,-5.0,255.0,0.0,11.0
2209,3.93,-5.0,255.0,0.0,11.0
2210,3.89,-5.0,255.0,0.0,11.0
2211,3.95,-5.0,255.0,0.0,11.0
2212,3.91,-5.0,255.0,0.0,11.0
2213,3.87,-5.0,255.0,0.0,11.0
2214,3.93,-5.0,255.0,0.0,12.0
2215,3.9,-5.0,255.0,0.0,11.0
2216,3.95,-5.0,255.0,0.0,11.0
2217,3.91,-5.0,255.0,0.0,10.0
2218,3.96,-5.0,255.0,0.0,11.0
2219,3.93,-5.0,255.0,0.0,12.0
2220,3.98,-5.0,255.0,0.0,11.0
2221,3.95,-5.0,255.0,0.0,11.0
2222,4.01,-5.0,255.0,0.0,11.0
2223,3.97,-5.0,255.0,0.0,11.0
2224,4.03,-5.0,255.0,0.0,12.0
2225,3.99,-5.0,255.0,0.0,10.0
2226,3.95,-5.0,255.0,0.0,12.0
2227,4.01,-5.0,255.0,0.0,11.0
2228,3.97,-5.0,255.0,0.0,11.0
2229,4.03,-5.0,255.0,0.0,11.0
2230,3.99,-5.0,255.0,0.0,11.0
2231,3.95,-5.0,255.0,0.0,12.0
2232,4.0,-5.0,255.0,0.0,11.0
2233,3.96,-5.0,255.0,0.0,10.0
2234,3.93,-5.0,255.0,0.0,11.0
2235,3.98,-5.0,255.0,0.0,11.0
2236,3.95,-5.0,255.0,0.0,12.0
2237,4.0,-5.0,255.0,0.0,11.0
2238,3.96,-5.0,255.0,0.0,12.0
2239,4.02,-5.0,255.0,0.0,11.0
2240,3.98,-5.0,255.0,0.0,11.0
2241,3.94,-5.0,255.0,0.0,10.0
2242,3.99,-5.0,255.0,0.0,11.0
2243,3.96,-5.0,255.0,0.0,12.0
2244,4.01,-5.0,255.0,0.0,11.0
2245,3.98,-5.0,255.0,0.0,11.0
2246,4.04,-5.0,255.0,0.0,11.0
2247,4.0,-5.0,255.0,0.0,11.0
2248,4.05,-5.0,255.0,0.0,12.0
2249,4.02,-5.0,255.0,0.0,10.0
2250,4.07,-5.0,255.0,0.0,12.0
2251,4.03,-5.0,255.0,0.0,11.0
2252,4.09,-5.0,255.0,0.0,11.0
2253,4.05,-5.0,255.0,0.0,11.0
2254,4.11,-5.0,255.0,0.0,11.0
2255,4.07,-5.0,255.0,0.0,12.0
2256,4.03,-5.0,255.0,0.0,11.0
2257,4.09,-5.0,255.0,0.0,10.0
2258,4.05,-5.0,255.0,0.0,11.0
2259,4.11,-5.0,255.0,0.0,11.0
2260,4.07,-5.0,255.0,0.0,12.0
2261,4.12,-5.0,255.0,0.0,11.0
2262,4.08,-5.0,255.0,0.0,12.0
2263,4.13,-5.0,255.0,0.0,11.0
2264,4.1,-5.0,255.0,0.0,11.0
2265,4.06,-5.0,255.0,0.0,10.0
2266,4.11,-5.0,255.0,0.0,11.0
2267,4.07,-5.0,255.0,0.0,12.0
2268,4.03,-5.0,255.0,0.0,11.0
2269,4.08,-5.0,255.0,0.0,11.0
2270,4.04,-5.0,255.0,0.0,11.0
2271,4.1,-5.0,255.0,0.0,11.0
2272,4.06,-5.0,255.0,0.0,12.0
2273,4.02,-5.0,255.0,0.0,10.0
2274,4.07,-5.0,255.0,0.0,11.0
2275,4.04,-5.0,255.0,0.0,11.0
2276,4.09,-5.0,255.0,0.0,11.0
2277,4.05,-5.0,255.0,0.0,12.0
2278,4.01,-5.0,255.0,0.0,11.0
2279,4.07,-5.0,255.0,0.0,12.0
2280,4.03,-5.0,255.0,0.0,11.0
2281,4.0,-5.0,255.0,0.0,10.0
2282,4.05,-5.0,255.0,0.0,11.0
2283,4.01,-5.0,255.0,0.0,11.0
2284,4.07,-5.0,255.0,0.0,12.0
2285,4.04,-5.0,255.0,0.0,11.0
2286,4.0,-5.0,255.0,0.0,11.0
2287,3.96,-5.0,255.0,0.0,11.0
2288,4.01,-5.0,255.0,0.0,11.0
2289,3.97,-5.0,255.0,0.0,11.0
2290,3.94,-5.0,255.0,0.0,11.0
2291,4.0,-5.0,255.0,0.0,12.0
2292,3.96,-5.0,255.0,0.0,11.0
2293,4.01,-5.0,255.0,0.0,11.0
2294,3.97,-5.0,255.0,0.0,11.0
2295,3.93,-5.0,255.0,0.0,11.0
2296,3.99,-5.0,255.0,0.0,12.0
2297,3.95,-5.0,255.0,0.0,10.0
2298,3.92,-5.0,255.0,0.0,11.0
2299,3.98,-5.0,255.0,0.0,11.0
2300,3.94,-5.0,255.0,0.0,11.0
2301,3.9,-5.0,255.0,0.0,12.0
2302,3.96,-5.0,255.0,0.0,11.0
2303,3.92,-5.0,255.0,0.0,12.0
2304,3.97,-5.0,255.0,0.0,11.0
2305,3.94,-5.0,255.0,0.0,10.0
2306,3.9,-5.0,255.0,0.0,11.0
2307,3.96,-5.0,255.0,0.0,11.0
2308,3.92,-5.0,255.0,0.0,12.0
2309,3.97,-5.0,255.0,0.0,11.0
2310,3.93,-5.0,255.0,0.0,11.0
2311,3.9,-5.0,255.0,0.0,11.0
2312,3.95,-5.0,255.0,0.0,11.0
2313,3.91,-5.0,255.0,0.0,11.0
2314,3.97,-5.0,255.0,0.0,11.0
2315,3.93,-5.0,255.0,0.0,12.0
2316,3.99,-5.0,255.0,0.0,11.0
2317,3.95,-5.0,255.0,0.0,11.0
2318,4.01,-5.0,255.0,0.0,12.0
2319,3.97,-5.0,255.0,0.0,11.0
2320,4.03,-5.0,255.0,0.0,12.0
2321,3.99,-5.0,255.0,0.0,10.0
2322,4.04,-5.0,255.0,0.0,11.0
2323,4.0,-5.0,255.0,0.0,11.0
2324,4.06,-5.0,255.0,0.0,11.0
2325,4.02,-5.0,255.0,0.0,12.0
2326,4.08,-5.0,255.0,0.0,11.0
2327,4.04,-5.0,255.0,0.0,11.0
2328,4.09,-5.0,255.0,0.0,11.0
2329,4.05,-5.0,255.0,0.0,10.0
2330,4.11,-5.0,255.0,0.0,12.0
2331,4.07,-5.0,255.0,0.0,11.0
2332,4.03,-5.0,255.0,0.0,12.0
2333,4.08,-5.0,255.0,0.0,11.0
2334,4.04,-5.0,255.0,0.0,11.0
2335,4.1,-4.89,249.0,0.0,11.0
2336,4.06,-4.67,238.0,0.0,11.0
2337,4.12,-4.48,228.0,0.0,11.0
2338,4.08,-4.22,215.0,0.0,11.0
2339,4.04,-3.95,201.0,0.0,11.0
2340,4.1,-3.59,183.0,0.0,11.0
2341,4.06,-3.2,163.0,0.0,11.0
2342,4.03,-2.75,140.0,0.0,12.0
2343,4.08,-2.3,117.0,0.0,11.0
2344,4.04,-1.83,93.0,0.0,12.0
2345,4.1,-1.32,67.0,0.0,10.0
2346,4.06,-0.69,35.0,0.0,11.0
2347,4.02,-0.12,6.0,0.0,11.0
2348,4.09,0.43,22.0,0.0,10.0
2349,4.05,1.05,54.0,0.0,11.0
2350,4.01,1.8,92.0,0.0,11.0
2351,4.08,2.35,120.0,0.0,11.0
2352,4.04,2.92,149.0,0.0,11.0
2353,4.0,3.5,179.0,0.0,12.0
2354,3.96,4.05,207.0,0.0,11.0
2355,4.02,4.5,230.0,0.0,11.0
2356,3.98,5.0,255.0,0.0,11.0
2357,4.04,5.0,255.0,0.0,11.0
2358,4.0,5.0,255.0,0.0,11.0
2359,3.97,5.0,255.0,0.0,10.0
2360,4.03,5.0,255.0,0.0,12.0
2361,3.99,5.0,255.0,0.0,11.0
2362,3.95,5.0,255.0,0.0,11.0
2363,4.01,5.0,255.0,0.0,11.0
2364,3.97,5.0,255.0,0.0,11.0
2365,3.93,5.0,255.0,0.0,10.0
2366,3.99,5.0,255.0,0.0,11.0
2367,3.95,5.0,255.0,0.0,12.0
2368,3.91,5.0,255.0,0.0,11.0
2369,3.97,5.0,255.0,0.0,12.0
2370,3.93,5.0,255.0,0.0,10.0
2371,3.9,5.0,255.0,0.0,11.0
2372,3.96,5.0,255.0,0.0,11.0
2373,3.92,5.0,255.0,0.0,10.0
2374,3.89,5.0,255.0,0.0,11.0
2375,3.95,5.0,255.0,0.0,11.0
2376,3.91,5.0,255.0,0.0,11.0
2377,3.87,5.0,255.0,0.0,11.0
2378,3.94,5.0,255.0,0.0,12.0
2379,3.9,5.0,255.0,0.0,11.0
2380,3.86,5.0,255.0,0.0,11.0
2381,3.93,5.0,255.0,0.0,11.0
2382,3.89,5.0,255.0,0.0,11.0
2383,3.85,5.0,255.0,0.0,11.0
2384,3.82,5.0,255.0,0.0,10.0
2385,3.88,5.0,255.0,0.0,12.0
2386,3.84,5.0,255.0,0.0,11.0
2387,3.81,5.0,255.0,0.0,11.0
