Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
2764,17.27,-255.0,90.0
2765,17.2,-255.0,90.0
2766,17.28,-255.0,100.0
2767,17.21,-255.0,90.0
2768,17.15,-255.0,90.0
2769,17.09,-255.0,100.0
2770,17.03,-255.0,90.0
2771,16.97,-255.0,90.0
2772,17.06,-255.0,100.0
2773,16.99,-255.0,90.0
2774,16.94,-255.0,90.0
2775,16.88,-255.0,100.0
2776,16.81,-255.0,90.0
2777,16.76,-255.0,90.0
2778,16.71,-255.0,90.0
2779,16.65,-255.0,90.0
2780,16.6,-255.0,90.0
2781,16.55,-255.0,90.0
2782,16.49,-255.0,100.0
2783,16.43,-255.0,90.0
2784,16.39,-255.0,90.0
2785,16.33,-255.0,100.0
2786,16.28,-255.0,90.0
2787,16.23,-255.0,90.0
2788,16.19,-255.0,100.0
2789,16.14,-255.0,90.0
2790,16.1,-255.0,90.0
2791,16.06,-255.0,100.0
2792,16.0,-255.0,90.0
2793,15.95,-255.0,90.0
2794,15.92,-255.0,100.0
2795,15.86,-255.0,90.0
2796,15.82,-255.0,90.0
2797,15.79,-255.0,83.0
2798,15.74,-255.0,90.0
2799,15.7,-255.0,83.0
2800,15.66,-255.0,90.0
2801,15.62,-255.0,90.0
2802,15.58,-255.0,90.0
2803,15.41,-255.0,83.0
2804,15.37,-255.0,100.0
2805,15.33,-255.0,83.0
2806,15.29,-255.0,90.0
2807,15.26,-255.0,90.0
2808,15.22,-255.0,90.0
2809,15.19,-255.0,83.0
2810,15.16,-255.0,100.0
2811,15.12,-255.0,83.0
2812,15.08,-255.0,90.0
2813,15.06,-255.0,90.0
2814,14.9,-255.0,90.0
2815,14.87,-255.0,83.0
2816,14.84,-255.0,90.0
2817,14.81,-255.0,83.0
2818,14.78,-255.0,90.0
2819,14.62,-255.0,83.0
2820,14.59,-255.0,100.0
2821,14.56,-255.0,83.0
2822,14.53,-255.0,90.0
2823,14.5,-255.0,100.0
2824,14.35,-255.0,90.0
2825,14.33,-255.0,90.0
2826,14.3,-255.0,100.0
2827,14.27,-255.0,90.0
2828,14.12,-255.0,90.0
2829,14.1,-255.0,100.0
2830,14.07,-255.0,90.0
2831,14.05,-255.0,90.0
2832,13.91,-255.0,100.0
2833,13.88,-255.0,90.0
2834,13.86,-255.0,90.0
2835,13.84,-255.0,90.0
2836,13.7,-255.0,90.0
2837,13.69,255.0,90.0
2838,13.67,255.0,90.0
2839,13.66,255.0,100.0
2840,13.52,255.0,90.0
2841,13.51,255.0,90.0
2842,13.51,255.0,100.0
2843,13.37,255.0,90.0
2844,13.37,255.0,83.0
2845,13.36,255.0,100.0
2846,13.22,255.0,83.0
2847,13.21,255.0,90.0
2848,13.21,255.0,83.0
2849,13.08,255.0,100.0
2850,13.07,255.0,83.0
2851,12.94,255.0,90.0
2852,12.94,255.0,100.0
2853,12.92,255.0,90.0
2854,12.79,255.0,90.0
2855,12.78,255.0,100.0
2856,12.77,255.0,90.0
2857,12.64,255.0,90.0
2858,12.65,255.0,90.0
2859,12.64,255.0,90.0
2860,12.52,255.0,90.0
2861,12.52,255.0,83.0
2862,12.52,255.0,100.0
2863,12.39,255.0,83.0
2864,12.39,255.0,90.0
2865,12.27,255.0,90.0
2866,12.26,255.0,90.0
2867,12.27,255.0,90.0
2868,12.15,255.0,90.0
2869,12.15,255.0,100.0
2870,12.15,255.0,90.0
2871,12.15,255.0,90.0
2872,12.03,255.0,100.0
2873,12.03,255.0,90.0
2874,12.03,255.0,90.0
2875,11.91,255.0,100.0
2876,11.91,255.0,83.0
2877,11.92,255.0,90.0
2878,11.8,255.0,83.0
2879,11.8,255.0,100.0
2880,11.81,255.0,83.0
2881,11.81,255.0,90.0
2882,11.7,255.0,100.0
2883,11.69,255.0,90.0
2884,11.71,255.0,90.0
2885,11.71,255.0,100.0
2886,11.6,255.0,90.0
2887,11.61,255.0,90.0
2888,11.62,255.0,90.0
2889,11.62,255.0,90.0
2890,11.51,255.0,90.0
2891,11.53,255.0,83.0
2892,11.54,255.0,100.0
2893,11.55,255.0,83.0
2894,11.44,255.0,90.0
2895,11.45,255.0,90.0
2896,11.45,255.0,90.0
2897,11.47,255.0,83.0
2898,11.36,255.0,90.0
2899,11.37,255.0,100.0
2900,11.38,255.0,90.0
2901,11.27,255.0,90.0
2902,11.28,255.0,100.0
2903,11.29,255.0,90.0
2904,11.3,255.0,90.0
2905,11.32,255.0,100.0
2906,11.21,255.0,90.0
2907,11.23,255.0,90.0
2908,11.25,255.0,83.0
2909,11.25,255.0,100.0
2910,11.15,255.0,83.0
2911,11.16,255.0,90.0
2912,11.18,255.0,90.0
2913,11.19,255.0,90.0
2914,11.21,255.0,83.0
2915,11.11,255.0,100.0
2916,11.11,255.0,90.0
2917,11.12,255.0,90.0
2918,11.14,255.0,90.0
2919,11.15,255.0,100.0
2920,11.16,255.0,90.0
2921,11.17,255.0,90.0
2922,11.07,255.0,100.0
2923,11.08,255.0,83.0
2924,11.1,255.0,90.0
2925,11.11,255.0,90.0
2926,11.12,255.0,90.0
2927,11.14,255.0,83.0
2928,11.15,255.0,90.0
2929,11.05,255.0,90.0
2930,11.06,255.0,90.0
2931,11.08,255.0,90.0
2932,11.09,255.0,100.0
2933,11.11,255.0,90.0
2934,11.12,255.0,90.0
2935,11.13,255.0,100.0
2936,11.13,255.0,90.0
2937,11.15,255.0,90.0
2938,11.17,255.0,83.0
2939,11.17,255.0,100.0
2940,11.18,255.0,83.0
2941,11.19,255.0,90.0
2942,11.21,255.0,90.0
2943,11.22,255.0,90.0
2944,11.23,255.0,83.0
2945,11.24,255.0,100.0
2946,11.25,255.0,83.0
2947,11.26,255.0,90.0
2948,11.27,255.0,90.0
2949,11.27,255.0,90.0
2950,11.29,255.0,90.0
2951,11.3,255.0,90.0
2952,11.31,255.0,100.0
2953,11.31,255.0,90.0
2954,11.33,255.0,90.0
2955,11.34,255.0,90.0
2956,11.34,255.0,90.0
2957,11.35,255.0,83.0
2958,11.36,255.0,90.0
2959,11.37,255.0,90.0
2960,11.38,255.0,90.0
2961,11.39,255.0,90.0
2962,11.4,255.0,100.0
2963,11.4,255.0,90.0
2964,11.5,255.0,90.0
2965,11.51,255.0,100.0
2966,11.51,255.0,90.0
2967,11.52,255.0,90.0
2968,11.53,255.0,83.0
2969,11.53,255.0,100.0
2970,11.54,255.0,83.0
2971,11.55,255.0,90.0
2972,11.56,255.0,90.0
2973,11.57,255.0,90.0
2974,11.67,255.0,83.0
2975,11.67,255.0,100.0
2976,11.67,255.0,83.0
2977,11.68,255.0,90.0
2978,11.69,255.0,90.0
2979,11.77,255.0,100.0
2980,11.78,255.0,90.0
2981,11.78,255.0,90.0
2982,11.79,255.0,100.0
2983,11.88,255.0,90.0
2984,11.88,255.0,90.0
2985,11.89,255.0,90.0
2986,11.89,255.0,90.0
2987,11.99,255.0,83.0
2988,11.99,255.0,90.0
2989,12.0,255.0,90.0
2990,12.09,255.0,90.0
2991,12.1,255.0,83.0
2992,12.1,255.0,100.0
2993,12.18,255.0,90.0
2994,12.18,255.0,90.0
2995,12.19,255.0,100.0
2996,12.26,255.0,90.0
2997,12.27,255.0,90.0
2998,12.36,255.0,90.0
2999,12.36,255.0,100.0
3000,12.46,255.0,83.0
3001,12.46,255.0,90.0
3002,12.46,255.0,90.0
3003,12.55,255.0,90.0
3004,12.56,255.0,83.0
3005,12.65,255.0,100.0
3006,12.64,255.0,83.0
3007,12.73,255.0,90.0
3008,12.74,255.0,90.0
3009,12.73,255.0,100.0
3010,12.82,255.0,90.0
3011,12.82,255.0,90.0
3012,12.92,255.0,100.0
3013,12.91,255.0,90.0
3014,13.01,255.0,90.0
3015,13.01,255.0,100.0
3016,13.09,255.0,90.0
3017,13.09,255.0,83.0
3018,13.18,255.0,90.0
3019,13.18,255.0,90.0
3020,13.27,255.0,90.0
3021,13.27,255.0,83.0
3022,13.36,255.0,100.0
3023,13.46,255.0,83.0
3024,13.45,255.0,90.0
3025,13.55,255.0,100.0
3026,13.62,255.0,90.0
3027,13.62,255.0,90.0
3028,13.71,255.0,90.0
3029,13.7,255.0,100.0
3030,13.79,255.0,90.0
3031,13.78,255.0,90.0
3032,13.88,255.0,90.0
3033,13.87,255.0,90.0
3034,13.97,255.0,83.0
3035,14.07,255.0,100.0
3036,14.05,255.0,83.0
3037,14.14,255.0,90.0
3038,14.25,255.0,83.0
3039,14.23,255.0,100.0
3040,14.32,255.0,83.0
3041,14.42,255.0,90.0
3042,14.41,255.0,100.0
3043,14.49,255.0,90.0
3044,14.59,255.0,90.0
3045,14.57,255.0,100.0
3046,14.66,255.0,90.0
3047,14.75,255.0,90.0
3048,14.74,255.0,90.0
3049,14.83,255.0,83.0
3050,14.93,255.0,90.0
3051,14.91,255.0,83.0
3052,15.01,255.0,100.0
3053,15.1,255.0,83.0
3054,15.08,255.0,90.0
3055,15.18,255.0,100.0
3056,15.25,255.0,90.0
3057,15.36,255.0,90.0
3058,15.33,255.0,90.0
3059,15.43,255.0,90.0
3060,15.4,255.0,90.0
3061,15.5,255.0,90.0
3062,15.6,255.0,100.0
3063,15.69,255.0,90.0
3064,15.67,255.0,83.0
3065,15.76,255.0,100.0
3066,15.84,255.0,83.0
3067,15.81,255.0,90.0
3068,15.91,255.0,83.0
3069,15.87,255.0,90.0
3070,15.97,255.0,83.0
3071,16.07,255.0,90.0
3072,16.04,255.0,100.0
3073,16.11,255.0,90.0
3074,16.22,255.0,90.0
3075,16.18,255.0,100.0
3076,16.26,255.0,90.0
3077,16.35,255.0,90.0
3078,16.45,255.0,90.0
3079,16.53,255.0,90.0
3080,16.49,255.0,90.0
3081,16.59,255.0,83.0
3082,16.68,255.0,100.0
3083,16.77,255.0,83.0
3084,16.73,255.0,90.0
3085,16.83,255.0,90.0
3086,16.9,255.0,90.0
3087,17.0,255.0,90.0
3088,16.95,-255.0,90.0
3089,17.03,-255.0,90.0
3090,17.1,-255.0,90.0
3091,17.19,-255.0,90.0
3092,17.25,-255.0,100.0
3093,17.32,-255.0,90.0
3094,17.25,-255.0,90.0
3095,17.34,-255.0,100.0
3096,17.4,-255.0,90.0
3097,17.48,-255.0,90.0
3098,17.55,-255.0,100.0
3099,17.61,-255.0,90.0
3100,17.54,-255.0,90.0
3101,17.63,-255.0,100.0
3102,17.67,-255.0,90.0
3103,17.75,-255.0,90.0
3104,17.82,-255.0,100.0
3105,17.87,-255.0,90.0
3106,17.93,-255.0,90.0
3107,18.01,-255.0,90.0
3108,17.94,-255.0,90.0
3109,18.02,-255.0,90.0
3110,18.08,-255.0,90.0
3111,18.14,-255.0,100.0
3112,18.19,-255.0,90.0
3113,18.27,-255.0,90.0
3114,18.19,-255.0,100.0
3115,18.25,-255.0,90.0
3116,18.31,-255.0,90.0
3117,18.38,-255.0,100.0
3118,18.42,-255.0,90.0
3119,18.35,-255.0,90.0
3120,18.43,-255.0,90.0
3121,18.47,-255.0,90.0
3122,18.55,-255.0,83.0
3123,18.6,-255.0,100.0
3124,18.52,-255.0,83.0
3125,18.58,-255.0,90.0
3126,18.65,-255.0,83.0
3127,18.57,-255.0,90.0
3128,18.64,-255.0,83.0
3129,18.69,-255.0,90.0
3130,18.75,-255.0,90.0
3131,18.67,-255.0,90.0
3132,18.74,-255.0,83.0
3133,18.8,-255.0,100.0
3134,18.72,-255.0,83.0
3135,18.77,-255.0,90.0
3136,18.84,-255.0,90.0
3137,18.88,-255.0,90.0
3138,18.81,-255.0,83.0
3139,18.86,-255.0,100.0
3140,18.9,-255.0,83.0
3141,18.82,-255.0,90.0
3142,18.89,-255.0,83.0
3143,18.93,-255.0,90.0
3144,18.86,-255.0,83.0
3145,18.91,-255.0,90.0
3146,18.97,-255.0,100.0
3147,18.88,-255.0,90.0
3148,18.95,-255.0,90.0
3149,18.99,-255.0,100.0
3150,18.91,-255.0,90.0
3151,18.96,-255.0,90.0
3152,19.03,-255.0,100.0
3153,19.07,-255.0,90.0
3154,18.99,-255.0,90.0
3155,19.04,-255.0,100.0
3156,19.08,-255.0,90.0
3157,19.0,-255.0,90.0
3158,19.07,-255.0,100.0
3159,19.09,-255.0,90.0
3160,19.16,-255.0,90.0
3161,19.08,-255.0,100.0
3162,19.12,-255.0,90.0
3163,19.16,-255.0,90.0
3164,19.23,-255.0,90.0
3165,19.27,-255.0,90.0
3166,19.19,-255.0,90.0
3167,19.24,-255.0,90.0
3168,19.29,-255.0,100.0
3169,19.2,-255.0,90.0
3170,19.26,-255.0,90.0
3171,19.3,-255.0,100.0
3172,19.21,-255.0,90.0
3173,19.26,-255.0,90.0
3174,19.33,-255.0,100.0
3175,19.23,-255.0,90.0
3176,19.29,-255.0,90.0
3177,19.21,-255.0,100.0
3178,19.25,-255.0,90.0
3179,19.29,-255.0,90.0
3180,19.22,-255.0,100.0
3181,19.24,-255.0,90.0
3182,19.17,-255.0,90.0
3183,19.22,-255.0,90.0
3184,19.14,-255.0,90.0
3185,19.18,-255.0,90.0
3186,19.25,-255.0,90.0
3187,19.17,-255.0,90.0
3188,19.21,-255.0,90.0
3189,19.14,-255.0,83.0
3190,19.18,-255.0,100.0
3191,19.09,-255.0,83.0
3192,19.14,-255.0,90.0
3193,19.07,-255.0,90.0
3194,19.11,-255.0,90.0
3195,19.03,-255.0,83.0
3196,19.08,-255.0,100.0
3197,19.0,-255.0,83.0
3198,19.05,-255.0,90.0
3199,18.98,-255.0,90.0
3200,19.01,-255.0,90.0
3201,18.94,-255.0,83.0
3202,18.99,-255.0,90.0
3203,18.91,-255.0,83.0
3204,18.96,-255.0,90.0
3205,18.89,-255.0,83.0
3206,18.81,-255.0,100.0
3207,18.86,-255.0,83.0
3208,18.78,-255.0,90.0
3209,18.85,-255.0,90.0
3210,18.77,-255.0,90.0
3211,18.84,-255.0,83.0
3212,18.76,-255.0,100.0
3213,18.68,-255.0,83.0
3214,18.73,-255.0,90.0
3215,18.66,-255.0,100.0
3216,18.57,-255.0,90.0
3217,18.65,-255.0,90.0
3218,18.57,-255.0,90.0
3219,18.49,-255.0,90.0
3220,18.41,-255.0,90.0
3221,18.49,-255.0,90.0
3222,18.41,-255.0,100.0
3223,18.33,-255.0,90.0
3224,18.25,-255.0,90.0
3225,18.31,-255.0,100.0
3226,18.23,-255.0,90.0
3227,18.17,-255.0,90.0
3228,18.09,-255.0,100.0
3229,18.16,-255.0,90.0
3230,18.08,-255.0,90.0
3231,18.02,-255.0,100.0
3232,18.06,-255.0,90.0
3233,18.0,-255.0,90.0
3234,17.92,-255.0,100.0
3235,17.85,-255.0,90.0
3236,17.91,-255.0,90.0
3237,17.85,-255.0,100.0
3238,17.77,-255.0,90.0
3239,17.71,-255.0,90.0
3240,17.77,-255.0,90.0
3241,17.71,-255.0,90.0
3242,17.64,-255.0,90.0
3243,17.58,-255.0,90.0
3244,17.63,-255.0,100.0
3245,17.57,-255.0,90.0
3246,17.5,-255.0,90.0
3247,17.43,-255.0,100.0
3248,17.49,-255.0,90.0
3249,17.44,-255.0,90.0
3250,17.37,-255.0,100.0
3251,17.3,-255.0,90.0
3252,17.37,-255.0,90.0
3253,17.32,-255.0,100.0
3254,17.24,-255.0,90.0
3255,17.19,-255.0,90.0
3256,17.13,-255.0,100.0
3257,17.06,-255.0,90.0
3258,17.15,-255.0,83.0
3259,17.09,-255.0,90.0
3260,17.03,-255.0,83.0
3261,16.97,-255.0,90.0
3262,16.92,-255.0,83.0
3263,16.85,-255.0,100.0
3264,16.79,-255.0,83.0
3265,16.74,-255.0,90.0
3266,16.68,-255.0,90.0
3267,16.62,-255.0,90.0
3268,16.58,-255.0,83.0
3269,16.52,-255.0,100.0
3270,16.59,-255.0,83.0
3271,16.54,-255.0,90.0
3272,16.49,-255.0,90.0
3273,16.43,-255.0,90.0
3274,16.39,-255.0,83.0
3275,16.34,-255.0,100.0
3276,16.28,-255.0,83.0
3277,16.23,-255.0,90.0
3278,16.19,-255.0,83.0
3279,16.13,-255.0,90.0
3280,16.09,-255.0,83.0
3281,16.05,-255.0,90.0
3282,16.0,-255.0,90.0
3283,15.95,-255.0,90.0
3284,15.91,-255.0,90.0
3285,15.87,-255.0,100.0
3286,15.82,-255.0,83.0
3287,15.65,-255.0,90.0
3288,15.62,-255.0,100.0
3289,15.56,-255.0,90.0
3290,15.53,-255.0,90.0
3291,15.49,-255.0,100.0
3292,15.44,-255.0,90.0
3293,15.4,-255.0,90.0
3294,15.37,-255.0,100.0
3295,15.32,-255.0,90.0
3296,15.29,-255.0,90.0
3297,15.13,-255.0,90.0
3298,15.09,-255.0,90.0
3299,15.05,-255.0,90.0
3300,15.03,-255.0,90.0
3301,14.99,-255.0,100.0
3302,14.95,-255.0,90.0
3303,14.92,-255.0,90.0
3304,14.76,-255.0,100.0
3305,14.72,-255.0,90.0
3306,14.7,-255.0,90.0
3307,14.67,-255.0,100.0
3308,14.63,-255.0,90.0
3309,14.6,-255.0,90.0
3310,14.44,-255.0,100.0
3311,14.4,-255.0,90.0
3312,14.38,-255.0,90.0
3313,14.36,-255.0,100.0
3314,14.32,-255.0,90.0
3315,14.17,-255.0,90.0
3316,14.15,-255.0,90.0
3317,14.12,-255.0,90.0
3318,14.11,-255.0,90.0
3319,13.96,-255.0,90.0
3320,13.93,-255.0,100.0
3321,13.91,-255.0,90.0
3322,13.89,-255.0,90.0
3323,13.74,-255.0,100.0
3324,13.72,-255.0,90.0
3325,13.71,-255.0,83.0
3326,13.69,255.0,100.0
3327,13.81,255.0,83.0
3328,13.79,255.0,90.0
3329,13.79,255.0,90.0
3330,13.64,255.0,90.0
3331,13.64,255.0,83.0
3332,13.62,255.0,90.0
3333,13.48,255.0,100.0
3334,13.46,255.0,90.0
3335,13.46,255.0,90.0
3336,13.45,255.0,100.0
3337,13.31,255.0,90.0
3338,13.3,255.0,90.0
3339,13.3,255.0,100.0
3340,13.16,255.0,90.0
3341,13.16,255.0,90.0
3342,13.16,255.0,83.0
3343,13.02,255.0,100.0
3344,13.02,255.0,83.0
3345,12.89,255.0,90.0
3346,12.89,255.0,90.0
3347,12.88,255.0,90.0
3348,12.75,255.0,83.0
3349,12.75,255.0,100.0
3350,12.74,255.0,83.0
3351,12.61,255.0,90.0
3352,12.61,255.0,90.0
3353,12.6,255.0,100.0
3354,12.47,255.0,90.0
3355,12.47,255.0,90.0
3356,12.48,255.0,100.0
3357,12.35,255.0,90.0
3358,12.36,255.0,90.0
3359,12.37,255.0,90.0
3360,12.24,255.0,90.0
3361,12.25,255.0,83.0
3362,12.25,255.0,90.0
3363,12.25,255.0,90.0
3364,12.13,255.0,90.0
3365,12.14,255.0,90.0
3366,12.15,255.0,100.0
3367,12.02,255.0,90.0
3368,12.03,255.0,90.0
3369,12.04,255.0,100.0
3370,12.03,255.0,90.0
3371,11.91,255.0,90.0
3372,11.92,255.0,90.0
3373,11.92,255.0,100.0
3374,11.81,255.0,83.0
3375,11.82,255.0,90.0
3376,11.83,255.0,90.0
3377,11.71,255.0,90.0
3378,11.72,255.0,83.0
3379,11.73,255.0,100.0
3380,11.73,255.0,83.0
3381,11.62,255.0,90.0
3382,11.63,255.0,90.0
3383,11.63,255.0,90.0
3384,11.52,255.0,90.0
3385,11.53,255.0,90.0
3386,11.55,255.0,100.0
3387,11.55,255.0,90.0
3388,11.56,255.0,90.0
3389,11.45,255.0,90.0
3390,11.45,255.0,90.0
3391,11.47,255.0,83.0
3392,11.48,255.0,90.0
3393,11.37,255.0,90.0
3394,11.38,255.0,90.0
3395,11.4,255.0,83.0
3396,11.41,255.0,100.0
3397,11.3,255.0,90.0
3398,11.31,255.0,90.0
3399,11.33,255.0,100.0
3400,11.33,255.0,90.0
3401,11.34,255.0,90.0
3402,11.35,255.0,90.0
3403,11.25,255.0,100.0
3404,11.26,255.0,83.0
3405,11.27,255.0,90.0
3406,11.29,255.0,90.0
3407,11.3,255.0,90.0
3408,11.2,255.0,83.0
3409,11.21,255.0,100.0
3410,11.22,255.0,83.0
3411,11.23,255.0,90.0
3412,11.24,255.0,90.0
3413,11.25,255.0,100.0
3414,11.26,255.0,90.0
3415,11.16,255.0,90.0
3416,11.18,255.0,100.0
3417,11.18,255.0,90.0
3418,11.2,255.0,90.0
3419,11.21,255.0,100.0
3420,11.21,255.0,90.0
3421,11.23,255.0,83.0
3422,11.24,255.0,90.0
3423,11.25,255.0,90.0
3424,11.26,255.0,90.0
3425,11.17,255.0,83.0
3426,11.18,255.0,100.0
3427,11.19,255.0,83.0
3428,11.2,255.0,90.0
3429,11.21,255.0,100.0
3430,11.22,255.0,90.0
3431,11.23,255.0,90.0
3432,11.24,255.0,90.0
3433,11.25,255.0,100.0
3434,11.25,255.0,90.0
3435,11.27,255.0,90.0
3436,11.28,255.0,90.0
3437,11.29,255.0,90.0
3438,11.31,255.0,83.0
3439,11.32,255.0,100.0
3440,11.32,255.0,83.0
3441,11.33,255.0,90.0
3442,11.34,255.0,83.0
3443,11.34,255.0,100.0
3444,11.35,255.0,83.0
3445,11.36,255.0,90.0
3446,11.37,255.0,100.0
3447,11.38,255.0,90.0
3448,11.49,255.0,90.0
3449,11.4,255.0,100.0
3450,11.49,255.0,90.0
3451,11.5,255.0,90.0
3452,11.51,255.0,90.0
3453,11.52,255.0,83.0
3454,11.53,255.0,90.0
3455,11.54,255.0,83.0
3456,11.55,255.0,100.0
3457,11.55,255.0,83.0
3458,11.56,255.0,90.0
3459,11.57,255.0,100.0
3460,11.65,255.0,90.0
3461,11.67,255.0,90.0
3462,11.67,255.0,90.0
3463,11.68,255.0,90.0
3464,11.68,255.0,90.0
3465,11.69,255.0,90.0
3466,11.7,255.0,100.0
3467,11.71,255.0,90.0
3468,11.72,255.0,83.0
3469,11.72,255.0,100.0
3470,11.72,255.0,83.0
3471,11.73,255.0,90.0
3472,11.83,255.0,83.0
3473,11.83,255.0,90.0
3474,11.84,255.0,83.0
3475,11.84,255.0,90.0
3476,11.85,255.0,100.0
3477,11.93,255.0,90.0
3478,11.94,255.0,90.0
3479,11.95,255.0,100.0
3480,11.94,255.0,90.0
3481,12.04,255.0,90.0
3482,12.04,255.0,90.0
3483,12.04,255.0,90.0
3484,12.14,255.0,90.0
3485,12.15,255.0,83.0
3486,12.15,255.0,100.0
3487,12.15,255.0,83.0
3488,12.25,255.0,90.0
3489,12.25,255.0,90.0
3490,12.25,255.0,90.0
3491,12.25,255.0,90.0
3492,12.35,255.0,90.0
3493,12.35,255.0,100.0
3494,12.34,255.0,90.0
3495,12.35,255.0,90.0
3496,12.44,255.0,100.0
3497,12.44,255.0,90.0
3498,12.44,255.0,90.0
3499,12.54,255.0,100.0
3500,12.53,255.0,83.0
3501,12.53,255.0,90.0
3502,12.63,255.0,83.0
3503,12.62,255.0,90.0
3504,12.63,255.0,83.0
3505,12.72,255.0,90.0
3506,12.72,255.0,100.0
3507,12.71,255.0,90.0
3508,12.81,255.0,90.0
3509,12.81,255.0,100.0
3510,12.89,255.0,90.0
3511,12.88,255.0,90.0
3512,12.88,255.0,90.0
3513,12.96,255.0,90.0
3514,12.96,255.0,90.0
3515,12.96,255.0,83.0
3516,13.05,255.0,100.0
3517,13.05,255.0,83.0
3518,13.14,255.0,90.0
3519,13.14,255.0,90.0
3520,13.22,255.0,90.0
3521,13.21,255.0,83.0
3522,13.3,255.0,90.0
3523,13.3,255.0,100.0
3524,13.38,255.0,90.0
3525,13.47,255.0,90.0
3526,13.47,255.0,100.0
3527,13.56,255.0,90.0
3528,13.55,255.0,90.0
3529,13.65,255.0,100.0
3530,13.72,255.0,90.0
3531,13.71,255.0,90.0
3532,13.81,255.0,83.0
3533,13.8,255.0,90.0
3534,13.9,255.0,83.0
3535,13.88,255.0,90.0
3536,13.98,255.0,90.0
3537,13.97,255.0,90.0
3538,14.07,255.0,90.0
3539,14.16,255.0,100.0
3540,14.14,255.0,90.0
3541,14.24,255.0,90.0
3542,14.34,255.0,90.0
3543,14.32,255.0,100.0
3544,14.41,255.0,90.0
3545,14.51,255.0,83.0
3546,14.49,255.0,100.0
3547,14.59,255.0,83.0
3548,14.68,255.0,90.0
3549,14.67,255.0,90.0
3550,14.75,255.0,90.0
3551,14.85,255.0,83.0
3552,14.83,255.0,90.0
3553,14.92,255.0,100.0
3554,15.0,255.0,90.0
3555,14.98,255.0,90.0
3556,15.08,255.0,100.0
3557,15.17,255.0,90.0
3558,15.27,255.0,90.0
3559,15.24,255.0,100.0
3560,15.31,255.0,90.0
3561,15.42,255.0,90.0
3562,15.52,255.0,83.0
3563,15.48,255.0,90.0
3564,15.59,255.0,83.0
3565,15.68,255.0,90.0
3566,15.79,255.0,90.0
3567,15.75,255.0,90.0
3568,15.86,255.0,83.0
3569,15.95,255.0,100.0
3570,16.03,255.0,90.0
3571,16.12,255.0,90.0
3572,16.09,255.0,90.0
3573,16.16,255.0,100.0
3574,16.26,255.0,90.0
3575,16.35,255.0,90.0
3576,16.45,255.0,100.0
3577,16.54,-255.0,83.0
3578,16.49,-255.0,90.0
3579,16.58,-255.0,90.0
3580,16.64,-255.0,90.0
3581,16.73,-255.0,83.0
3582,16.81,-255.0,100.0
3583,16.87,-255.0,83.0
3584,16.94,-255.0,90.0
3585,17.03,-255.0,83.0
3586,17.09,-255.0,90.0
3587,17.18,-255.0,83.0
3588,17.12,-255.0,90.0
3589,17.19,-255.0,90.0
3590,17.26,-255.0,90.0
3591,17.34,-255.0,83.0
3592,17.4,-255.0,100.0
3593,17.47,-255.0,83.0
3594,17.53,-255.0,90.0
3595,17.62,-255.0,90.0
3596,17.54,-255.0,90.0
3597,17.63,-255.0,83.0
3598,17.69,-255.0,100.0
3599,17.75,-255.0,83.0
3600,17.68,-255.0,90.0
3601,17.76,-255.0,100.0
3602,17.8,-255.0,90.0
3603,17.88,-255.0,83.0
3604,17.95,-255.0,90.0
3605,18.01,-255.0,83.0
3606,17.94,-255.0,90.0
3607,18.02,-255.0,90.0
3608,18.07,-255.0,100.0
3609,18.13,-255.0,90.0
3610,18.19,-255.0,90.0
3611,18.12,-255.0,100.0
3612,18.17,-255.0,90.0
3613,18.24,-255.0,90.0
3614,18.17,-255.0,100.0
3615,18.22,-255.0,90.0
3616,18.28,-255.0,90.0
3617,18.35,-255.0,100.0
3618,18.39,-255.0,90.0
3619,18.46,-255.0,90.0
3620,18.39,-255.0,100.0
3621,18.43,-255.0,90.0
3622,18.49,-255.0,90.0
3623,18.56,-255.0,90.0
3624,18.48,-255.0,90.0
3625,18.56,-255.0,90.0
3626,18.61,-255.0,90.0
3627,18.67,-255.0,100.0
3628,18.58,-255.0,90.0
3629,18.65,-255.0,90.0
3630,18.7,-255.0,100.0
3631,18.75,-255.0,90.0
3632,18.67,-255.0,90.0
3633,18.74,-255.0,100.0
3634,18.79,-255.0,90.0
3635,18.86,-255.0,90.0
3636,18.78,-255.0,100.0
3637,18.82,-255.0,90.0
3638,18.87,-255.0,90.0
3639,18.94,-255.0,100.0
3640,18.85,-255.0,90.0
3641,18.92,-255.0,90.0
3642,18.97,-255.0,90.0
3643,19.02,-255.0,90.0
3644,18.95,-255.0,83.0
3645,19.0,-255.0,90.0
3646,19.05,-255.0,90.0
3647,18.97,-255.0,90.0
3648,19.03,-255.0,83.0
3649,19.07,-255.0,100.0
3650,19.12,-255.0,83.0
3651,19.04,-255.0,90.0
3652,19.11,-255.0,90.0
3653,19.16,-255.0,90.0
3654,19.08,-255.0,83.0
3655,19.13,-255.0,100.0
3656,19.17,-255.0,83.0
3657,19.09,-255.0,90.0
3658,19.15,-255.0,90.0
3659,19.19,-255.0,90.0
3660,19.25,-255.0,83.0
3661,19.17,-255.0,90.0
3662,19.22,-255.0,83.0
3663,19.27,-255.0,90.0
3664,19.19,-255.0,83.0
3665,19.23,-255.0,100.0
3666,19.28,-255.0,83.0
3667,19.19,-255.0,90.0
