Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
13965,14.7,-23.0,23.0,0.0,11.0
13966,14.66,-23.0,23.0,0.0,10.0
13967,14.73,-23.0,23.0,0.0,11.0
13968,14.69,-23.0,23.0,0.0,11.0
13969,14.66,-23.0,23.0,0.0,11.0
13970,14.71,-23.0,23.0,0.0,11.0
13971,14.68,-23.0,23.0,0.0,12.0
13972,14.74,-23.0,23.0,0.0,11.0
13973,14.71,-23.0,23.0,0.0,12.0
13974,14.77,-23.0,23.0,0.0,11.0
13975,14.74,-23.0,23.0,0.0,12.0
13976,14.8,-23.0,23.0,0.0,11.0
13977,14.77,-23.0,23.0,0.0,11.0
13978,14.82,-23.0,23.0,0.0,11.0
13979,14.78,-23.0,23.0,0.0,11.0
13980,14.85,-23.0,23.0,0.0,10.0
13981,14.81,-23.0,23.0,0.0,11.0
13982,14.88,-23.0,23.0,0.0,11.0
13983,14.94,-23.0,23.0,0.0,10.0
13984,14.91,-23.0,23.0,0.0,11.0
13985,14.87,-23.0,23.0,0.0,11.0
13986,14.94,-23.0,23.0,0.0,11.0
13987,14.99,-23.0,23.0,0.0,11.0
13988,14.96,-23.0,23.0,0.0,12.0
13989,14.92,-23.0,23.0,0.0,10.0
13990,14.98,-23.0,23.0,0.0,12.0
13991,14.94,-23.0,23.0,0.0,11.0
13992,15.0,-23.0,23.0,0.0,10.0
13993,14.96,-23.0,23.0,0.0,11.0
13994,15.02,-23.0,23.0,0.0,11.0
13995,14.99,-23.0,23.0,0.0,10.0
13996,15.04,-23.0,23.0,0.0,11.0
13997,15.0,-23.0,23.0,0.0,11.0
13998,15.06,-23.0,23.0,0.0,11.0
13999,15.02,-23.0,23.0,0.0,12.0
14000,15.08,-23.0,23.0,0.0,11.0
14001,15.05,-23.0,23.0,0.0,12.0
14002,15.1,-23.0,23.0,0.0,11.0
14003,15.06,-23.0,23.0,0.0,12.0
14004,15.12,-23.0,23.0,0.0,11.0
14005,15.09,-23.0,23.0,0.0,12.0
14006,15.15,-23.0,23.0,0.0,11.0
14007,15.2,-23.0,23.0,0.0,11.0
14008,15.16,-23.0,23.0,0.0,11.0
14009,15.22,-23.0,23.0,0.0,10.0
14010,15.18,-23.0,23.0,0.0,11.0
14011,15.24,-23.0,23.0,0.0,11.0
14012,15.2,-23.0,23.0,0.0,10.0
14013,15.25,-23.0,23.0,0.0,11.0
14014,15.21,-23.0,23.0,0.0,12.0
14015,15.28,-23.0,23.0,0.0,10.0
14016,15.23,-23.0,23.0,0.0,12.0
14017,15.29,-23.0,23.0,0.0,11.0
14018,15.25,-23.0,23.0,0.0,11.0
14019,15.3,-23.0,23.0,0.0,11.0
14020,15.26,-23.0,23.0,0.0,11.0
14021,15.22,-23.0,23.0,0.0,10.0
14022,15.27,-23.0,23.0,0.0,11.0
14023,15.23,-23.0,23.0,0.0,11.0
14024,15.29,-23.0,23.0,0.0,10.0
14025,15.25,-23.0,23.0,0.0,11.0
14026,15.31,-23.0,23.0,0.0,11.0
14027,15.38,-23.0,23.0,0.0,11.0
14028,15.33,-23.0,23.0,0.0,11.0
14029,15.4,-23.0,23.0,0.0,12.0
14030,15.35,-23.0,23.0,0.0,10.0
14031,15.41,-23.0,23.0,0.0,12.0
14032,15.37,-23.0,23.0,0.0,11.0
14033,15.44,-23.0,23.0,0.0,11.0
14034,15.39,-23.0,23.0,0.0,11.0
14035,15.45,-23.0,23.0,0.0,11.0
14036,15.41,-23.0,23.0,0.0,11.0
14037,15.36,-23.0,23.0,0.0,11.0
14038,15.43,-23.0,23.0,0.0,11.0
14039,15.38,-23.0,23.0,0.0,11.0
14040,15.45,-23.0,23.0,0.0,12.0
14041,15.4,-23.0,23.0,0.0,10.0
14042,15.46,-23.0,23.0,0.0,12.0
14043,15.42,-23.0,23.0,0.0,11.0
14044,15.49,-23.0,23.0,0.0,11.0
14045,15.43,-23.0,23.0,0.0,11.0
14046,15.5,-23.0,23.0,0.0,12.0
14047,15.46,-23.0,23.0,0.0,10.0
14048,15.51,-23.0,23.0,0.0,11.0
14049,15.47,-23.0,23.0,0.0,11.0
14050,15.42,-23.0,23.0,0.0,10.0
14051,15.48,-23.0,23.0,0.0,11.0
14052,15.43,-23.0,23.0,0.0,11.0
14053,15.5,-23.0,23.0,0.0,10.0
14054,15.45,-23.0,23.0,0.0,11.0
14055,15.52,-23.0,23.0,0.0,12.0
14056,15.47,-23.0,23.0,0.0,10.0
14057,15.53,-23.0,23.0,0.0,12.0
14058,15.48,-23.0,23.0,0.0,11.0
14059,15.56,-23.0,23.0,0.0,11.0
14060,15.5,-23.0,23.0,0.0,11.0
14061,15.56,-23.0,23.0,0.0,11.0
14062,15.52,-23.0,23.0,0.0,10.0
14063,15.57,-23.0,23.0,0.0,11.0
14064,15.64,-23.0,23.0,0.0,11.0
14065,15.59,-23.0,23.0,0.0,11.0
14066,15.65,-23.0,23.0,0.0,11.0
14067,15.6,-23.0,23.0,0.0,11.0
14068,15.67,-23.0,23.0,0.0,12.0
14069,15.62,-23.0,23.0,0.0,11.0
14070,15.69,-23.0,23.0,0.0,12.0
14071,15.63,-23.0,23.0,0.0,11.0
14072,15.7,-23.0,23.0,0.0,12.0
14073,15.65,-23.0,23.0,0.0,10.0
14074,15.71,-23.0,23.0,0.0,12.0
14075,15.66,-23.0,23.0,0.0,11.0
14076,15.72,-23.0,23.0,0.0,10.0
14077,15.67,-23.0,23.0,0.0,11.0
14078,15.73,-23.0,23.0,0.0,11.0
14079,15.69,-23.0,23.0,0.0,10.0
14080,15.73,-23.0,23.0,0.0,11.0
14081,15.69,-23.0,23.0,0.0,12.0
14082,15.75,-23.0,23.0,0.0,10.0
14083,15.7,-23.0,23.0,0.0,12.0
14084,15.65,-23.0,23.0,0.0,11.0
14085,15.72,-23.0,23.0,0.0,11.0
14086,15.66,-23.0,23.0,0.0,11.0
14087,15.73,-23.0,23.0,0.0,12.0
14088,15.68,-23.0,23.0,0.0,10.0
14089,15.73,-23.0,23.0,0.0,11.0
14090,15.68,-23.0,23.0,0.0,11.0
14091,15.74,-23.0,23.0,0.0,10.0
14092,15.69,-23.0,23.0,0.0,11.0
14093,15.75,-23.0,23.0,0.0,11.0
14094,15.7,-23.0,23.0,0.0,10.0
14095,15.75,-23.0,23.0,0.0,11.0
14096,15.71,-23.0,23.0,0.0,12.0
14097,15.77,-23.0,23.0,0.0,11.0
14098,15.72,-23.0,23.0,0.0,12.0
14099,15.78,-23.0,23.0,0.0,11.0
14100,15.73,-23.0,23.0,0.0,12.0
14101,15.79,-23.0,23.0,0.0,11.0
14102,15.74,-23.0,23.0,0.0,12.0
14103,15.79,-23.0,23.0,0.0,11.0
14104,15.74,-23.0,23.0,0.0,11.0
14105,15.81,-23.0,23.0,0.0,10.0
14106,15.75,-23.0,23.0,0.0,11.0
14107,15.82,-23.0,23.0,0.0,11.0
14108,15.77,-23.0,23.0,0.0,10.0
14109,15.83,-23.0,23.0,0.0,12.0
14110,15.77,-23.0,23.0,0.0,11.0
14111,15.84,-23.0,23.0,0.0,11.0
14112,15.79,-23.0,23.0,0.0,11.0
14113,15.86,-23.0,23.0,0.0,12.0
14114,15.8,-23.0,23.0,0.0,10.0
14115,15.86,-23.0,23.0,0.0,12.0
14116,15.81,-23.0,23.0,0.0,11.0
14117,15.87,-23.0,23.0,0.0,10.0
14118,15.81,-23.0,23.0,0.0,11.0
14119,15.87,-23.0,23.0,0.0,11.0
14120,15.83,-23.0,23.0,0.0,10.0
14121,15.77,-23.0,23.0,0.0,11.0
14122,15.84,-23.0,23.0,0.0,11.0
14123,15.78,-23.0,23.0,0.0,10.0
14124,15.84,-23.0,23.0,0.0,12.0
14125,15.79,-23.0,23.0,0.0,11.0
14126,15.86,-23.0,23.0,0.0,12.0
14127,15.8,-23.0,23.0,0.0,11.0
14128,15.87,-23.0,23.0,0.0,12.0
14129,15.82,-23.0,23.0,0.0,11.0
14130,15.87,-23.0,23.0,0.0,11.0
14131,15.82,-23.0,23.0,0.0,11.0
14132,15.88,-23.0,23.0,0.0,11.0
14133,15.83,-23.0,23.0,0.0,11.0
14134,15.89,-23.0,23.0,0.0,11.0
14135,15.84,-23.0,23.0,0.0,11.0
14136,15.9,-23.0,23.0,0.0,11.0
14137,15.85,-23.0,23.0,0.0,12.0
14138,15.9,-23.0,23.0,0.0,11.0
14139,15.85,-23.0,23.0,0.0,12.0
14140,15.91,-23.0,23.0,0.0,10.0
14141,15.85,-23.0,23.0,0.0,12.0
14142,15.91,-23.0,23.0,0.0,11.0
14143,15.86,-23.0,23.0,0.0,10.0
14144,15.91,-23.0,23.0,0.0,11.0
14145,15.86,-23.0,23.0,0.0,11.0
14146,15.93,-23.0,23.0,0.0,10.0
14147,15.87,-23.0,23.0,0.0,11.0
14148,15.94,-23.0,23.0,0.0,11.0
14149,15.88,-23.0,23.0,0.0,10.0
14150,15.94,-23.0,23.0,0.0,12.0
14151,16.0,-23.0,23.0,0.0,11.0
14152,15.95,-23.0,23.0,0.0,11.0
14153,16.0,-23.0,23.0,0.0,11.0
14154,15.95,-23.0,23.0,0.0,12.0
14155,16.01,-23.0,23.0,0.0,10.0
14156,16.06,-23.0,23.0,0.0,12.0
14157,16.01,-23.0,23.0,0.0,11.0
14158,15.95,-23.0,23.0,0.0,11.0
14159,16.01,-23.0,23.0,0.0,11.0
14160,15.96,-23.0,23.0,0.0,11.0
14161,16.02,-23.0,23.0,0.0,11.0
14162,15.96,-23.0,23.0,0.0,11.0
14163,16.03,-23.0,23.0,0.0,11.0
14164,16.09,-23.0,23.0,0.0,11.0
14165,16.04,-23.0,23.0,0.0,12.0
14166,15.98,-23.0,23.0,0.0,11.0
14167,16.04,-23.0,23.0,0.0,12.0
14168,15.99,-23.0,23.0,0.0,11.0
14169,16.05,-23.0,23.0,0.0,11.0
14170,15.99,-23.0,23.0,0.0,11.0
14171,16.05,-23.0,23.0,0.0,11.0
14172,16.0,-23.0,23.0,0.0,10.0
14173,16.05,-23.0,23.0,0.0,11.0
14174,16.0,-23.0,23.0,0.0,11.0
14175,16.05,-23.0,23.0,0.0,10.0
14176,16.0,-23.0,23.0,0.0,11.0
14177,16.06,-23.0,23.0,0.0,11.0
14178,16.01,-23.0,23.0,0.0,10.0
14179,16.05,-23.0,23.0,0.0,11.0
14180,16.0,-23.0,23.0,0.0,12.0
14181,16.06,-23.0,23.0,0.0,10.0
14182,16.0,-23.0,23.0,0.0,12.0
14183,16.06,-23.0,23.0,0.0,11.0
14184,16.01,-23.0,23.0,0.0,11.0
14185,16.06,-23.0,23.0,0.0,11.0
14186,16.0,-23.0,23.0,0.0,11.0
14187,16.07,-23.0,23.0,0.0,10.0
14188,16.01,-23.0,23.0,0.0,11.0
14189,16.08,-23.0,23.0,0.0,11.0
14190,16.02,-23.0,23.0,0.0,11.0
14191,16.08,-23.0,23.0,0.0,11.0
14192,16.02,-23.0,23.0,0.0,11.0
14193,16.09,-23.0,23.0,0.0,12.0
14194,16.03,-23.0,23.0,0.0,11.0
14195,16.1,-23.0,23.0,0.0,12.0
14196,16.04,-23.0,23.0,0.0,11.0
14197,16.11,-23.0,23.0,0.0,12.0
14198,16.05,-23.0,23.0,0.0,11.0
14199,16.1,-23.0,23.0,0.0,11.0
14200,16.05,-23.0,23.0,0.0,11.0
14201,16.11,-23.0,23.0,0.0,10.0
14202,16.05,-23.0,23.0,0.0,11.0
14203,16.11,-23.0,23.0,0.0,11.0
14204,16.06,-23.0,23.0,0.0,10.0
14205,16.1,-23.0,23.0,0.0,11.0
14206,16.05,-23.0,23.0,0.0,12.0
14207,16.11,-23.0,23.0,0.0,10.0
14208,16.05,-23.0,23.0,0.0,12.0
14209,16.11,-23.0,23.0,0.0,11.0
14210,16.06,-23.0,23.0,0.0,11.0
14211,16.11,-23.0,23.0,0.0,11.0
14212,16.06,-23.0,23.0,0.0,12.0
14213,16.11,-23.0,23.0,0.0,10.0
14214,16.05,-23.0,23.0,0.0,11.0
14215,16.12,-24.0,24.0,0.0,11.0
14216,16.06,-23.0,23.0,0.0,10.0
14217,16.12,-24.0,24.0,0.0,11.0
14218,16.06,-24.0,24.0,0.0,11.0
14219,16.13,-24.0,24.0,0.0,10.0
14220,16.18,-24.0,24.0,0.0,11.0
14221,16.13,-24.0,24.0,0.0,12.0
14222,16.07,-25.0,25.0,0.0,11.0
14223,16.13,-25.0,25.0,0.0,12.0
14224,16.18,-25.0,25.0,0.0,11.0
14225,16.13,-25.0,25.0,0.0,12.0
14226,16.07,-25.0,25.0,0.0,11.0
14227,16.13,-25.0,25.0,0.0,11.0
14228,16.07,-25.0,25.0,0.0,11.0
14229,16.13,-25.0,25.0,0.0,11.0
14230,16.08,-25.0,25.0,0.0,11.0
14231,16.13,-26.0,26.0,0.0,11.0
14232,16.08,-26.0,26.0,0.0,11.0
14233,16.13,-27.0,27.0,0.0,10.0
14234,16.08,-26.0,26.0,0.0,12.0
14235,16.13,-27.0,27.0,0.0,11.0
14236,16.2,-27.0,27.0,0.0,11.0
14237,16.14,-27.0,27.0,0.0,11.0
14238,16.2,-27.0,27.0,0.0,12.0
14239,16.15,-27.0,27.0,0.0,10.0
14240,16.19,-27.0,27.0,0.0,11.0
14241,16.14,-27.0,27.0,0.0,11.0
14242,16.2,-27.0,27.0,0.0,10.0
14243,16.14,-27.0,27.0,0.0,11.0
14244,16.2,-27.0,27.0,0.0,11.0
14245,16.14,-27.0,27.0,0.0,10.0
14246,16.19,-27.0,27.0,0.0,11.0
14247,16.14,-27.0,27.0,0.0,12.0
14248,16.19,-27.0,27.0,0.0,10.0
14249,16.14,-27.0,27.0,0.0,12.0
14250,16.19,-28.0,28.0,0.0,11.0
14251,16.14,-27.0,27.0,0.0,11.0
14252,16.19,-27.0,27.0,0.0,11.0
14253,16.14,-27.0,27.0,0.0,12.0
14254,16.19,-27.0,27.0,0.0,10.0
14255,16.13,-27.0,27.0,0.0,11.0
14256,16.2,-27.0,27.0,0.0,11.0
14257,16.14,-27.0,27.0,0.0,11.0
14258,16.2,-27.0,27.0,0.0,11.0
14259,16.14,-27.0,27.0,0.0,11.0
14260,16.21,-27.0,27.0,0.0,11.0
14261,16.15,-27.0,27.0,0.0,11.0
14262,16.21,-27.0,27.0,0.0,12.0
14263,16.26,-27.0,27.0,0.0,11.0
14264,16.21,-27.0,27.0,0.0,12.0
14265,16.26,-27.0,27.0,0.0,10.0
14266,16.2,-27.0,27.0,0.0,12.0
14267,16.26,-27.0,27.0,0.0,11.0
14268,16.2,-27.0,27.0,0.0,10.0
14269,16.14,-27.0,27.0,0.0,11.0
14270,16.2,-27.0,27.0,0.0,11.0
14271,16.15,-27.0,27.0,0.0,10.0
14272,16.2,-27.0,27.0,0.0,11.0
14273,16.14,-27.0,27.0,0.0,11.0
14274,16.2,-27.0,27.0,0.0,10.0
14275,16.14,-27.0,27.0,0.0,12.0
14276,16.2,-27.0,27.0,0.0,11.0
14277,16.15,-27.0,27.0,0.0,11.0
14278,16.19,-27.0,27.0,0.0,11.0
14279,16.14,-27.0,27.0,0.0,12.0
14280,16.2,-27.0,27.0,0.0,10.0
14281,16.14,-27.0,27.0,0.0,12.0
14282,16.2,-27.0,27.0,0.0,11.0
14283,16.14,-27.0,27.0,0.0,10.0
14284,16.19,-27.0,27.0,0.0,11.0
14285,16.14,-27.0,27.0,0.0,11.0
14286,16.2,-27.0,27.0,0.0,11.0
14287,16.14,-27.0,27.0,0.0,11.0
14288,16.21,-27.0,27.0,0.0,12.0
14289,16.15,-27.0,27.0,0.0,11.0
14290,16.21,-27.0,27.0,0.0,12.0
14291,16.15,-27.0,27.0,0.0,11.0
14292,16.22,-27.0,27.0,0.0,12.0
14293,16.16,-27.0,27.0,0.0,11.0
14294,16.11,-27.0,27.0,0.0,12.0
14295,16.15,-27.0,27.0,0.0,11.0
14296,16.1,-27.0,27.0,0.0,11.0
14297,16.16,-27.0,27.0,0.0,10.0
14298,16.1,-28.0,28.0,0.0,11.0
14299,16.17,-27.0,27.0,0.0,11.0
14300,16.11,-27.0,27.0,0.0,10.0
14301,16.17,-27.0,27.0,0.0,11.0
14302,16.11,-27.0,27.0,0.0,11.0
14303,16.18,-27.0,27.0,0.0,11.0
14304,16.12,-27.0,27.0,0.0,11.0
14305,16.18,-27.0,27.0,0.0,12.0
14306,16.24,-28.0,28.0,0.0,10.0
14307,16.18,-27.0,27.0,0.0,12.0
14308,16.24,-27.0,27.0,0.0,11.0
14309,16.19,-27.0,27.0,0.0,10.0
14310,16.23,-27.0,27.0,0.0,11.0
14311,16.17,-27.0,27.0,0.0,11.0
14312,16.24,-27.0,27.0,0.0,10.0
14313,16.18,-27.0,27.0,0.0,11.0
14314,16.24,-28.0,28.0,0.0,11.0
14315,16.19,-27.0,27.0,0.0,10.0
14316,16.24,-27.0,27.0,0.0,12.0
14317,16.18,-27.0,27.0,0.0,11.0
14318,16.25,-27.0,27.0,0.0,11.0
14319,16.19,-27.0,27.0,0.0,11.0
14320,16.25,-27.0,27.0,0.0,12.0
14321,16.2,-27.0,27.0,0.0,11.0
14322,16.14,-27.0,27.0,0.0,12.0
14323,16.19,-27.0,27.0,0.0,11.0
14324,16.14,-27.0,27.0,0.0,11.0
14325,16.2,-27.0,27.0,0.0,11.0
14326,16.15,-27.0,27.0,0.0,11.0
14327,16.2,-27.0,27.0,0.0,11.0
14328,16.14,-27.0,27.0,0.0,11.0
14329,16.21,-27.0,27.0,0.0,11.0
14330,16.15,-28.0,28.0,0.0,11.0
14331,16.22,-27.0,27.0,0.0,12.0
14332,16.16,-27.0,27.0,0.0,10.0
14333,16.1,-27.0,27.0,0.0,12.0
14334,16.16,-27.0,27.0,0.0,11.0
14335,16.23,-27.0,27.0,0.0,11.0
14336,16.16,-27.0,27.0,0.0,11.0
14337,16.22,-27.0,27.0,0.0,11.0
14338,16.17,-27.0,27.0,0.0,10.0
14339,16.21,-27.0,27.0,0.0,11.0
14340,16.16,-27.0,27.0,0.0,11.0
14341,16.22,-27.0,27.0,0.0,10.0
14342,16.16,-27.0,27.0,0.0,11.0
14343,16.22,-27.0,27.0,0.0,11.0
14344,16.16,-27.0,27.0,0.0,11.0
14345,16.21,-27.0,27.0,0.0,11.0
14346,16.16,-27.0,27.0,0.0,12.0
14347,16.21,-27.0,27.0,0.0,10.0
14348,16.15,-27.0,27.0,0.0,12.0
14349,16.21,-28.0,28.0,0.0,11.0
14350,16.28,-27.0,27.0,0.0,11.0
14351,16.21,-27.0,27.0,0.0,11.0
14352,16.27,-27.0,27.0,0.0,11.0
14353,16.22,-27.0,27.0,0.0,11.0
14354,16.26,-27.0,27.0,0.0,11.0
14355,16.21,-27.0,27.0,0.0,11.0
14356,16.27,-27.0,27.0,0.0,11.0
14357,16.21,-28.0,28.0,0.0,12.0
14358,16.27,-27.0,27.0,0.0,11.0
14359,16.21,-27.0,27.0,0.0,12.0
14360,16.27,-27.0,27.0,0.0,11.0
14361,16.21,-27.0,27.0,0.0,11.0
14362,16.26,-27.0,27.0,0.0,11.0
14363,16.21,-27.0,27.0,0.0,12.0
14364,16.26,-27.0,27.0,0.0,10.0
14365,16.2,-27.0,27.0,0.0,11.0
14366,16.27,-27.0,27.0,0.0,11.0
14367,16.21,-27.0,27.0,0.0,10.0
14368,16.26,-27.0,27.0,0.0,11.0
14369,16.2,-27.0,27.0,0.0,11.0
14370,16.27,-27.0,27.0,0.0,10.0
14371,16.21,-27.0,27.0,0.0,11.0
14372,16.27,-27.0,27.0,0.0,12.0
14373,16.21,-28.0,28.0,0.0,10.0
14374,16.27,-28.0,28.0,0.0,12.0
14375,16.33,-28.0,28.0,0.0,11.0
14376,16.27,-28.0,28.0,0.0,11.0
14377,16.32,-28.0,28.0,0.0,11.0
14378,16.26,-28.0,28.0,0.0,11.0
14379,16.33,-28.0,28.0,0.0,10.0
14380,16.26,-28.0,28.0,0.0,11.0
14381,16.33,-28.0,28.0,0.0,11.0
14382,16.27,-28.0,28.0,0.0,11.0
14383,16.32,-29.0,29.0,0.0,11.0
14384,16.26,-29.0,29.0,0.0,11.0
14385,16.33,-29.0,29.0,0.0,12.0
14386,16.27,-29.0,29.0,0.0,11.0
14387,16.33,-29.0,29.0,0.0,12.0
14388,16.27,-29.0,29.0,0.0,11.0
14389,16.34,-29.0,29.0,0.0,12.0
14390,16.4,-29.0,29.0,0.0,11.0
14391,16.33,-29.0,29.0,0.0,12.0
14392,16.39,-29.0,29.0,0.0,11.0
14393,16.33,-30.0,30.0,0.0,10.0
14394,16.39,-30.0,30.0,0.0,11.0
14395,16.32,-30.0,30.0,0.0,11.0
14396,16.39,-30.0,30.0,0.0,10.0
14397,16.32,-30.0,30.0,0.0,11.0
14398,16.39,-30.0,30.0,0.0,11.0
14399,16.33,-30.0,30.0,0.0,10.0
14400,16.39,-31.0,31.0,0.0,12.0
14401,16.44,-31.0,31.0,0.0,11.0
14402,16.39,-31.0,31.0,0.0,11.0
14403,16.43,-30.0,30.0,0.0,11.0
14404,16.37,-31.0,31.0,0.0,12.0
14405,16.43,-31.0,31.0,0.0,10.0
14406,16.36,-31.0,31.0,0.0,11.0
14407,16.43,-31.0,31.0,0.0,11.0
14408,16.37,-32.0,32.0,0.0,10.0
14409,16.42,-33.0,33.0,0.0,11.0
14410,16.36,-34.0,34.0,0.0,11.0
14411,16.43,-35.0,35.0,0.0,10.0
14412,16.47,-35.0,35.0,0.0,11.0
14413,16.42,-35.0,35.0,0.0,12.0
14414,16.47,-35.0,35.0,0.0,11.0
14415,16.41,-36.0,36.0,0.0,12.0
14416,16.46,-36.0,36.0,0.0,11.0
14417,16.41,-36.0,36.0,0.0,12.0
14418,16.45,-36.0,36.0,0.0,11.0
14419,16.4,-36.0,36.0,0.0,12.0
14420,16.45,-36.0,36.0,0.0,11.0
14421,16.51,-36.0,36.0,0.0,11.0
14422,16.45,-36.0,36.0,0.0,11.0
14423,16.49,-37.0,37.0,0.0,11.0
14424,16.44,-37.0,37.0,0.0,11.0
14425,16.49,-36.0,36.0,0.0,10.0
14426,16.43,-36.0,36.0,0.0,12.0
14427,16.48,-36.0,36.0,0.0,11.0
14428,16.43,-36.0,36.0,0.0,11.0
14429,16.47,-36.0,36.0,0.0,11.0
14430,16.42,-36.0,36.0,0.0,12.0
14431,16.47,-36.0,36.0,0.0,10.0
14432,16.41,-37.0,37.0,0.0,12.0
14433,16.46,-36.0,36.0,0.0,11.0
14434,16.4,-36.0,36.0,0.0,10.0
14435,16.46,-36.0,36.0,0.0,11.0
14436,16.4,-36.0,36.0,0.0,11.0
14437,16.46,-36.0,36.0,0.0,10.0
14438,16.5,-36.0,36.0,0.0,11.0
14439,16.45,-36.0,36.0,0.0,11.0
14440,16.5,-36.0,36.0,0.0,10.0
14441,16.44,-36.0,36.0,0.0,12.0
14442,16.49,-36.0,36.0,0.0,11.0
14443,16.44,-36.0,36.0,0.0,11.0
14444,16.48,-36.0,36.0,0.0,11.0
14445,16.43,-36.0,36.0,0.0,12.0
14446,16.48,-36.0,36.0,0.0,11.0
14447,16.41,-36.0,36.0,0.0,11.0
14448,16.48,-37.0,37.0,0.0,11.0
14449,16.42,-36.0,36.0,0.0,11.0
14450,16.47,-36.0,36.0,0.0,11.0
14451,16.41,-36.0,36.0,0.0,11.0
14452,16.48,-36.0,36.0,0.0,11.0
14453,16.41,-36.0,36.0,0.0,11.0
14454,16.48,-36.0,36.0,0.0,12.0
14455,16.41,-36.0,36.0,0.0,11.0
14456,16.48,-37.0,37.0,0.0,12.0
14457,16.42,-36.0,36.0,0.0,10.0
14458,16.47,-36.0,36.0,0.0,12.0
14459,16.41,-36.0,36.0,0.0,11.0
14460,16.48,-36.0,36.0,0.0,11.0
14461,16.52,-36.0,36.0,0.0,11.0
14462,16.46,-36.0,36.0,0.0,11.0
14463,16.52,-36.0,36.0,0.0,10.0
14464,16.45,-36.0,36.0,0.0,11.0
14465,16.52,-36.0,36.0,0.0,11.0
14466,16.46,-36.0,36.0,0.0,10.0
14467,16.51,-37.0,37.0,0.0,12.0
14468,16.45,-36.0,36.0,0.0,11.0
14469,16.39,-36.0,36.0,0.0,11.0
14470,16.44,-36.0,36.0,0.0,11.0
14471,16.38,-36.0,36.0,0.0,12.0
14472,16.44,-37.0,37.0,0.0,10.0
14473,16.38,-36.0,36.0,0.0,12.0
14474,16.43,-36.0,36.0,0.0,11.0
14475,16.49,-36.0,36.0,0.0,10.0
14476,16.42,-36.0,36.0,0.0,11.0
14477,16.48,-36.0,36.0,0.0,11.0
14478,16.42,-36.0,36.0,0.0,11.0
14479,16.47,-36.0,36.0,0.0,11.0
14480,16.41,-36.0,36.0,0.0,11.0
14481,16.46,-36.0,36.0,0.0,11.0
14482,16.4,-36.0,36.0,0.0,12.0
14483,16.46,-36.0,36.0,0.0,11.0
14484,16.4,-36.0,36.0,0.0,12.0
14485,16.46,-36.0,36.0,0.0,11.0
14486,16.4,-36.0,36.0,0.0,12.0
14487,16.44,-36.0,36.0,0.0,11.0
14488,16.39,-36.0,36.0,0.0,12.0
14489,16.44,-36.0,36.0,0.0,10.0
14490,16.38,-36.0,36.0,0.0,11.0
14491,16.44,-36.0,36.0,0.0,11.0
14492,16.38,-36.0,36.0,0.0,10.0
14493,16.44,-36.0,36.0,0.0,11.0
14494,16.38,-36.0,36.0,0.0,11.0
14495,16.44,-36.0,36.0,0.0,10.0
14496,16.49,-36.0,36.0,0.0,11.0
14497,16.43,-36.0,36.0,0.0,12.0
14498,16.37,-36.0,36.0,0.0,10.0
14499,16.42,-37.0,37.0,0.0,12.0
14500,16.48,-36.0,36.0,0.0,11.0
14501,16.42,-36.0,36.0,0.0,11.0
14502,16.47,-36.0,36.0,0.0,11.0
14503,16.4,-36.0,36.0,0.0,11.0
14504,16.47,-36.0,36.0,0.0,10.0
14505,16.4,-36.0,36.0,0.0,11.0
14506,16.47,-36.0,36.0,0.0,11.0
14507,16.41,-36.0,36.0,0.0,10.0
14508,16.46,-36.0,36.0,0.0,11.0
14509,16.4,-37.0,37.0,0.0,11.0
14510,16.47,-36.0,36.0,0.0,12.0
14511,16.4,-36.0,36.0,0.0,11.0
14512,16.46,-36.0,36.0,0.0,12.0
14513,16.4,-36.0,36.0,0.0,11.0
14514,16.46,-36.0,36.0,0.0,12.0
14515,16.4,-36.0,36.0,0.0,11.0
14516,16.46,-36.0,36.0,0.0,11.0
14517,16.41,-36.0,36.0,0.0,11.0
14518,16.46,-36.0,36.0,0.0,11.0
14519,16.4,-36.0,36.0,0.0,11.0
14520,16.45,-36.0,36.0,0.0,11.0
14521,16.4,-36.0,36.0,0.0,10.0
14522,16.44,-36.0,36.0,0.0,11.0
14523,16.39,-36.0,36.0,0.0,12.0
14524,16.44,-36.0,36.0,0.0,10.0
14525,16.38,-36.0,36.0,0.0,12.0
14526,16.32,-36.0,36.0,0.0,11.0
14527,16.39,-36.0,36.0,0.0,11.0
14528,16.32,-36.0,36.0,0.0,11.0
14529,16.39,-36.0,36.0,0.0,12.0
14530,16.33,-37.0,37.0,0.0,10.0
14531,16.37,-37.0,37.0,0.0,11.0
14532,16.32,-38.0,38.0,0.0,11.0
14533,16.37,-38.0,38.0,0.0,10.0
14534,16.31,-39.0,39.0,0.0,11.0
14535,16.37,-39.0,39.0,0.0,11.0
14536,16.31,-40.0,40.0,0.0,10.0
14537,16.36,-40.0,40.0,0.0,11.0
14538,16.42,-41.0,41.0,0.0,12.0
14539,16.36,-41.0,41.0,0.0,10.0
14540,16.42,-41.0,41.0,0.0,12.0
14541,16.36,-41.0,41.0,0.0,11.0
14542,16.42,-42.0,42.0,0.0,11.0
14543,16.36,-42.0,42.0,0.0,11.0
14544,16.41,-43.0,43.0,0.0,11.0
14545,16.48,-43.0,43.0,0.0,11.0
